date,home,away,match_id,home_score,away_score
2023-09-30 17:00:00,CTT SALLENT,CTT VILANOVA DEL CAMI,1,2,4
2023-10-01 10:30:00,CTT SANT QUINTÍ DE MEDIONA,UE SANT CUGAT,2,0,6
2023-10-01 11:00:00,BELLVITGE ALHEÑA,LLUÏSOS DE GRÀCIA,3,4,2
2023-10-01 11:00:00,CTT LA POBLA DE LILLET,MOLLET 2002 TT,4,4,2
2023-10-01 11:00:00,ELS,DE LA GARRIGA 5 FORN BERTRAN BADALONA,8,3,4
2023-10-01 11:00:00,TARINAS CALELLA,EL CENTRE,6,4,2
2023-10-08 11:00:00,CTT VILANOVA DEL CAMI,EL CENTRE,7,4,2
2023-10-07 17:00:00,FORN BERTRAN BADALONA,TARINAS CALELLA,8,3,4
2023-10-07 17:00:00,MOLLET,TT 9 ELS 8 DE LA GARRIGA,2002,1,5
2023-10-08 11:00:00,LLUÏSOS DE GRÀCIA,CTT LA POBLA DE LILLET,10,5,1
2023-10-08 11:00:00,UE SANT CUGAT,BELLVITGE ALHEÑA,11,4,2
2023-10-06 19:30:00,CTT SALLENT,CTT SANT QUINTÍ DE MEDIONA,12,6,0
2023-10-15 10:30:00,CTT SANT QUINTÍ DE MEDIONA,CTT VILANOVA DEL CAMI,13,4,2
2023-10-11 20:00:00,BELLVITGE ALHEÑA,CTT SALLENT,14,4,2
2023-10-15 11:00:00,CTT LA POBLA DE LILLET,UE SANT CUGAT,15,1,5
2023-10-14 10:30:00,ELS,DE LA GARRIGA 16 LLUÏSOS DE GRÀCIA,8,2,4
2023-10-15 11:00:00,TARINAS CALELLA,MOLLET 2002 TT,17,5,1
2023-10-15 10:30:00,EL CENTRE,FORN BERTRAN BADALONA,18,4,2
2023-10-22 11:00:00,CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,19,5,1
2023-10-21 17:00:00,MOLLET,TT 20 EL CENTRE,2002,3,4
2023-10-22 11:00:00,LLUÏSOS DE GRÀCIA,TARINAS CALELLA,21,1,5
2023-10-22 11:00:00,UE SANT CUGAT,ELS 8 DE LA GARRIGA,22,2,4
2023-10-21 17:00:00,CTT SALLENT,CTT LA POBLA DE LILLET,23,2,4
2023-10-22 10:30:00,CTT SANT QUINTÍ DE MEDIONA,BELLVITGE ALHEÑA,24,3,4
2023-10-29 11:00:00,BELLVITGE ALHEÑA,CTT VILANOVA DEL CAMI,25,2,4
2023-10-29 11:00:00,CTT LA POBLA DE LILLET,CTT SANT QUINTÍ DE MEDIONA,26,4,2
2023-10-28 16:00:00,ELS,DE LA GARRIGA 27 CTT SALLENT,8,6,0
2023-10-29 11:00:00,TARINAS CALELLA,UE SANT CUGAT,28,5,1
2023-10-29 10:30:00,EL CENTRE,LLUÏSOS DE GRÀCIA,29,4,2
2023-10-28 17:00:00,FORN BERTRAN BADALONA,MOLLET 2002 TT,30,4,2
2023-11-12 11:00:00,CTT VILANOVA DEL CAMI,MOLLET 2002 TT,31,5,1
2023-11-12 11:00:00,LLUÏSOS DE GRÀCIA,FORN BERTRAN BADALONA,32,2,4
2023-11-12 11:00:00,UE SANT CUGAT,EL CENTRE,33,5,1
2023-11-11 17:00:00,CTT SALLENT,TARINAS CALELLA,34,1,5
2023-11-12 10:30:00,CTT SANT QUINTÍ DE MEDIONA,ELS 8 DE LA GARRIGA,35,3,4
2023-11-12 11:00:00,BELLVITGE ALHEÑA,CTT LA POBLA DE LILLET,36,3,4
2023-11-19 11:00:00,CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,37,5,1
2023-11-19 11:00:00,ELS,DE LA GARRIGA 38 BELLVITGE ALHEÑA,8,4,2
2023-11-19 11:00:00,TARINAS CALELLA,CTT SANT QUINTÍ DE MEDIONA,39,5,1
2023-11-19 11:00:00,EL CENTRE,CTT SALLENT,40,4,2
2023-11-18 17:00:00,FORN BERTRAN BADALONA,UE SANT CUGAT,41,4,2
2023-11-18 17:00:00,MOLLET,TT 42 LLUÏSOS DE GRÀCIA,2002,4,3
2023-11-26 11:00:00,CTT VILANOVA DEL CAMI,LLUÏSOS DE GRÀCIA,43,2,4
2023-11-26 11:00:00,UE SANT CUGAT,MOLLET 2002 TT,44,4,3
2023-11-25 17:00:00,CTT SALLENT,FORN BERTRAN BADALONA,45,2,4
2023-11-26 10:30:00,CTT SANT QUINTÍ DE MEDIONA,EL CENTRE,46,1,5
2023-11-26 11:00:00,BELLVITGE ALHEÑA,TARINAS CALELLA,47,1,5
2023-11-26 11:00:00,CTT LA POBLA DE LILLET,ELS 8 DE LA GARRIGA,48,5,1
2023-12-03 11:00:00,ELS,DE LA GARRIGA 49 CTT VILANOVA DEL CAMI,8,4,3
2023-12-03 11:00:00,TARINAS CALELLA,CTT LA POBLA DE LILLET,50,6,0
2023-12-03 10:30:00,EL CENTRE,BELLVITGE ALHEÑA,51,4,3
2023-12-02 17:00:00,FORN BERTRAN BADALONA,CTT SANT QUINTÍ DE MEDIONA,52,6,0
2023-12-02 17:00:00,MOLLET,TT 53 CTT SALLENT,2002,2,4
2023-12-03 11:00:00,LLUÏSOS DE GRÀCIA,UE SANT CUGAT,54,4,3
2023-12-17 11:00:00,CTT VILANOVA DEL CAMI,UE SANT CUGAT,55,4,3
2023-12-15 20:30:00,CTT SALLENT,LLUÏSOS DE GRÀCIA C.Camp,56,2,4
2023-12-17 10:30:00,CTT SANT QUINTÍ DE MEDIONA,MOLLET 2002 TT,57,5,1
2023-12-17 11:00:00,BELLVITGE ALHEÑA,FORN BERTRAN BADALONA,58,4,2
2023-12-17 11:00:00,CTT LA POBLA DE LILLET,EL CENTRE,59,5,1
2023-12-17 11:00:00,ELS,DE LA GARRIGA 60 TARINAS CALELLA,8,2,4
2024-01-14 11:00:00,TARINAS CALELLA,CTT VILANOVA DEL CAMI,61,6,0
2024-01-14 10:30:00,EL CENTRE,ELS 8 DE LA GARRIGA,62,4,2
2024-01-13 17:00:00,FORN BERTRAN BADALONA,CTT LA POBLA DE LILLET,63,6,0
2024-01-13 17:00:00,MOLLET,TT 64 BELLVITGE ALHEÑA,2002,3,4
2024-01-14 11:00:00,LLUÏSOS DE GRÀCIA,CTT SANT QUINTÍ DE MEDIONA,65,4,2
2024-01-14 11:00:00,UE SANT CUGAT,CTT SALLENT,66,4,2
2024-01-19 20:15:00,CTT VILANOVA DEL CAMI,CTT SALLENT,67,4,2
2024-01-21 11:00:00,UE SANT CUGAT,CTT SANT QUINTÍ DE MEDIONA,68,6,0
2024-01-21 11:00:00,LLUÏSOS DE GRÀCIA,BELLVITGE ALHEÑA,69,6,0
2024-01-20 17:00:00,MOLLET,TT 70 CTT LA POBLA DE LILLET,2002,4,2
2024-01-20 17:00:00,FORN BERTRAN BADALONA,ELS 8 DE LA GARRIGA,71,3,4
2024-01-21 10:30:00,EL CENTRE,TARINAS CALELLA,72,2,4
2024-01-28 10:30:00,EL CENTRE,CTT VILANOVA DEL CAMI,73,4,3
2024-01-28 11:00:00,TARINAS CALELLA,FORN BERTRAN BADALONA,74,3,4
2024-01-28 11:00:00,ELS,DE LA GARRIGA 75 MOLLET 2002 TT,8,2,4
2024-01-28 11:00:00,CTT LA POBLA DE LILLET,LLUÏSOS DE GRÀCIA,76,4,2
2024-01-28 11:00:00,BELLVITGE ALHEÑA,UE SANT CUGAT,77,1,5
2024-01-28 10:30:00,CTT SANT QUINTÍ DE MEDIONA,CTT SALLENT,78,1,5
2024-02-02 20:00:00,CTT VILANOVA DEL CAMI,CTT SANT QUINTÍ DE MEDIONA,79,6,0
2024-02-02 19:30:00,CTT SALLENT,BELLVITGE ALHEÑA,80,4,2
2024-02-04 11:00:00,UE SANT CUGAT,CTT LA POBLA DE LILLET,81,2,4
2024-02-04 11:00:00,LLUÏSOS DE GRÀCIA,ELS 8 DE LA GARRIGA,82,1,5
2024-02-03 17:00:00,MOLLET,TT 83 TARINAS CALELLA,2002,4,3
2024-02-03 17:00:00,FORN BERTRAN BADALONA,EL CENTRE,84,4,2
2024-02-10 17:00:00,FORN BERTRAN BADALONA,CTT VILANOVA DEL CAMI CdE,85,6,0
2024-02-11 10:30:00,EL CENTRE,MOLLET 2002 TT,86,4,2
2024-02-11 11:00:00,TARINAS CALELLA,LLUÏSOS DE GRÀCIA,87,6,0
2024-02-10 10:30:00,ELS,DE LA GARRIGA 88 UE SANT CUGAT,8,4,3
2024-02-11 11:00:00,CTT LA POBLA DE LILLET,CTT SALLENT,89,4,2
2024-02-08 20:00:00,BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,90,6,0
2024-02-18 11:00:00,CTT VILANOVA DEL CAMI,BELLVITGE ALHEÑA,91,0,6
2024-02-18 10:30:00,CTT SANT QUINTÍ DE MEDIONA,CTT LA POBLA DE LILLET,92,1,5
2024-02-17 17:00:00,CTT SALLENT,ELS 8 DE LA GARRIGA,93,2,4
2024-02-18 11:00:00,UE SANT CUGAT,TARINAS CALELLA,94,0,6
2024-02-18 11:00:00,LLUÏSOS DE GRÀCIA,EL CENTRE,95,4,3
2024-02-17 17:00:00,MOLLET,TT 96 FORN BERTRAN BADALONA,2002,2,4
2024-03-09 17:00:00,MOLLET,TT 97 CTT VILANOVA DEL CAMI,2002,4,2
2024-03-09 17:00:00,FORN BERTRAN BADALONA,LLUÏSOS DE GRÀCIA,98,4,2
2024-03-10 10:30:00,EL CENTRE,UE SANT CUGAT,99,1,5
2024-03-10 11:00:00,TARINAS CALELLA,CTT SALLENT,100,4,3
2024-03-10 11:00:00,ELS,DE LA GARRIGA 101 CTT SANT QUINTÍ DE MEDIONA,8,6,0
2024-03-10 11:00:00,CTT LA POBLA DE LILLET,BELLVITGE ALHEÑA,102,6,0
2024-03-17 11:00:00,CTT VILANOVA DEL CAMI,CTT LA POBLA DE LILLET,103,1,5
2024-03-17 11:00:00,BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,104,2,4
2024-03-17 10:30:00,CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,105,1,5
2024-03-16 17:00:00,CTT SALLENT,EL CENTRE,106,6,0
2024-03-17 11:00:00,UE SANT CUGAT,FORN BERTRAN BADALONA,107,2,4
2024-03-17 11:00:00,LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,108,3,4
2024-04-07 11:00:00,LLUÏSOS DE GRÀCIA,CTT VILANOVA DEL CAMI,109,1,5
