date,home,away,match_id,home_score,away_score
2021-03-14 09:00:00,CTT CARDEDEU EIG,EL CENTRE,113,3,3
2021-03-14 09:00:00,ATT PREMIÀ DE MAR,BADAGRES BADALONA,114,0,6
2021-03-14 11:30:00,CTT CARDEDEU EIG,BADAGRES BADALONA,115,1,5
2021-03-14 11:30:00,ATT PREMIÀ DE MAR,EL CENTRE,116,2,4
2021-03-14 09:00:00,TT PARETS,CTT L'HOSPITALET GRUPO PREVING CdE,117,6,0
2021-03-14 09:00:00,CTT ATENEU,118 SURIS CALELLA,1882,0,6
2021-03-14 11:30:00,TT PARETS,SURIS CALELLA,119,2,4
2021-03-14 11:30:00,CTT ATENEU,120 CTT L'HOSPITALET GRUPO PREVING CdE,1882,6,0
2021-03-21 09:00:00,CTT CARDEDEU EIG,TT PARETS,121,3,3
2021-03-21 09:00:00,ATT PREMIÀ DE MAR,CTT ATENEU 1882,122,5,1
2021-03-21 11:30:00,ATT PREMIÀ DE MAR,TT PARETS,123,2,4
2021-03-21 11:30:00,CTT CARDEDEU EIG,CTT ATENEU 1882,124,6,0
2021-03-21 09:00:00,EL CENTRE,CTT L'HOSPITALET GRUPO PREVING,125,1,5
2021-03-21 09:00:00,BADAGRES BADALONA,SURIS CALELLA,126,2,4
2021-03-21 11:30:00,BADAGRES BADALONA,CTT L'HOSPITALET GRUPO PREVING,127,4,2
2021-03-21 11:30:00,EL CENTRE,SURIS CALELLA,128,1,5
2021-04-11 11:00:00,CTT CARDEDEU EIG,ATT PREMIÀ DE MAR,129,1,5
2021-04-11 11:00:00,CTT L'HOSPITALET GRUPO PREVING,SURIS CALELLA,130,0,6
2021-04-11 11:00:00,EL CENTRE,BADAGRES BADALONA,131,3,3
2021-04-11 11:00:00,TT PARETS,CTT ATENEU 1882,132,5,1
2021-04-18 09:00:00,TT PARETS,EL CENTRE,133,3,3
2021-04-18 09:00:00,CTT ATENEU,134 BADAGRES BADALONA,1882,5,1
2021-04-18 11:30:00,TT PARETS,BADAGRES BADALONA,135,4,2
2021-04-18 11:30:00,CTT ATENEU,136 EL CENTRE,1882,4,2
2021-04-18 09:00:00,CTT L'HOSPITALET GRUPO PREVING,CTT CARDEDEU EIG,137,6,0
2021-04-18 09:00:00,SURIS CALELLA,ATT PREMIÀ DE MAR,138,5,1
2021-04-18 11:30:00,CTT L'HOSPITALET GRUPO PREVING,ATT PREMIÀ DE MAR,139,5,1
2021-04-18 11:30:00,SURIS CALELLA,CTT CARDEDEU EIG,140,6,0
2021-04-25 09:00:00,EL CENTRE,CTT CARDEDEU EIG,141,1,5
2021-04-25 09:00:00,BADAGRES BADALONA,ATT PREMIÀ DE MAR,142,3,3
2021-04-25 11:30:00,BADAGRES BADALONA,CTT CARDEDEU EIG,143,6,0
2021-04-25 11:30:00,EL CENTRE,ATT PREMIÀ DE MAR,144,3,3
2021-04-25 09:00:00,CTT L'HOSPITALET GRUPO PREVING,TT PARETS,145,2,4
2021-04-25 09:00:00,SURIS CALELLA,CTT ATENEU 1882,146,4,2
2021-04-25 11:30:00,SURIS CALELLA,TT PARETS,147,4,2
2021-04-25 11:30:00,CTT L'HOSPITALET GRUPO PREVING,CTT ATENEU 1882,148,5,1
2021-05-09 09:00:00,CTT L'HOSPITALET GRUPO PREVING,EL CENTRE,153,4,2
2021-05-09 09:00:00,SURIS CALELLA,BADAGRES BADALONA,154,5,1
2021-05-09 11:30:00,CTT L'HOSPITALET GRUPO PREVING,BADAGRES BADALONA,155,4,2
2021-05-09 11:30:00,SURIS CALELLA,EL CENTRE,156,3,3
2021-05-09 09:00:00,TT PARETS,CTT CARDEDEU EIG,149,2,4
2021-05-09 09:00:00,CTT ATENEU,150 ATT PREMIÀ DE MAR,1882,4,2
2021-05-09 11:30:00,TT PARETS,ATT PREMIÀ DE MAR,151,3,3
2021-05-09 11:30:00,CTT ATENEU,152 CTT CARDEDEU EIG,1882,5,1
2021-05-23 11:00:00,ATT PREMIÀ DE MAR,CTT CARDEDEU EIG,157,4,2
2021-05-23 11:00:00,CTT ATENEU,158 TT PARETS,1882,4,2
2021-05-23 11:00:00,BADAGRES BADALONA,EL CENTRE,159,1,5
2021-05-23 11:00:00,SURIS CALELLA,CTT L'HOSPITALET GRUPO PREVING,160,5,1
2021-05-30 09:00:00,CTT CARDEDEU EIG,CTT L'HOSPITALET GRUPO PREVING,161,1,5
2021-05-30 09:00:00,ATT PREMIÀ DE MAR,SURIS CALELLA,162,2,4
2021-05-30 11:30:00,ATT PREMIÀ DE MAR,CTT L'HOSPITALET GRUPO PREVING,163,1,5
2021-05-30 11:30:00,CTT CARDEDEU EIG,SURIS CALELLA,164,1,5
2021-05-30 09:00:00,EL CENTRE,TT PARETS,165,4,2
2021-05-30 09:00:00,BADAGRES BADALONA,CTT ATENEU 1882,166,1,5
2021-05-30 11:30:00,BADAGRES BADALONA,TT PARETS,167,1,5
2021-05-30 11:30:00,EL CENTRE,CTT ATENEU 1882,168,1,5
