date,home,away,match_id,home_score,away_score
2018-10-02 20:00:00,CTT ATENEU,1773 TT PRAT LISANT,1882,6,0
2018-10-01 20:15:00,CN SABADELL A,EL CENTRE A,1774,6,0
2018-10-02 20:45:00,CTT SANT QUINTÍ DE MEDIONA,CTT VILAFRANCA,1775,4,3
2018-10-02 20:00:00,SCR EL CIERVO A,BLANXART XALOC OLESA,1776,5,1
2018-10-09 21:00:00,TT PRAT LISANT,BLANXART XALOC OLESA,1777,4,2
2018-10-09 20:30:00,CTT VILAFRANCA,SCR EL CIERVO A,1778,1,5
2018-10-09 20:00:00,EL CENTRE A,CTT SANT QUINTÍ DE MEDIONA,1779,5,1
2018-10-09 20:00:00,CTT ATENEU,1780 CN SABADELL A,1882,1,5
2018-10-15 20:15:00,CN SABADELL A,TT PRAT LISANT,1781,6,0
2018-10-16 20:45:00,CTT SANT QUINTÍ DE MEDIONA,CTT ATENEU 1882,1782,1,5
2018-10-16 20:00:00,SCR EL CIERVO A,EL CENTRE A,1783,5,1
2018-10-16 20:30:00,BLANXART XALOC OLESA,CTT VILAFRANCA,1784,4,3
2018-10-23 21:00:00,TT PRAT LISANT,CTT VILAFRANCA,1785,2,4
2018-10-23 20:00:00,EL CENTRE A,BLANXART XALOC OLESA,1786,2,4
2018-10-23 20:00:00,CTT ATENEU,1787 SCR EL CIERVO A,1882,5,1
2018-11-05 20:15:00,CN SABADELL A,CTT SANT QUINTÍ DE MEDIONA AJ,1788,5,1
2018-11-06 20:45:00,CTT SANT QUINTÍ DE MEDIONA,TT PRAT LISANT,1789,4,3
2018-11-06 20:00:00,SCR EL CIERVO A,CN SABADELL A,1790,1,5
2018-11-06 20:30:00,BLANXART XALOC OLESA,CTT ATENEU 1882,1791,1,5
2018-11-06 20:30:00,CTT VILAFRANCA,EL CENTRE A,1792,4,2
2018-11-13 21:00:00,TT PRAT LISANT,EL CENTRE A,1793,4,3
2018-11-13 20:00:00,CTT ATENEU,1794 CTT VILAFRANCA,1882,4,2
2018-11-12 20:15:00,CN SABADELL A,BLANXART XALOC OLESA,1795,6,0
2018-11-13 20:45:00,CTT SANT QUINTÍ DE MEDIONA,SCR EL CIERVO A,1796,2,4
2018-11-20 20:00:00,SCR EL CIERVO A,TT PRAT LISANT,1797,5,1
2018-11-20 20:30:00,BLANXART XALOC OLESA,CTT SANT QUINTÍ DE MEDIONA,1798,3,4
2018-11-20 20:30:00,CTT VILAFRANCA,CN SABADELL A,1799,4,3
2018-11-20 20:00:00,EL CENTRE A,CTT ATENEU 1882,1800,2,4
2018-11-27 21:00:00,TT PRAT LISANT,CTT ATENEU 1882,1801,0,6
2018-11-27 20:00:00,EL CENTRE A,CN SABADELL A,1802,0,6
2018-11-27 20:30:00,CTT VILAFRANCA,CTT SANT QUINTÍ DE MEDIONA,1803,4,2
2018-11-27 20:30:00,BLANXART XALOC OLESA,SCR EL CIERVO A,1804,3,4
2018-12-11 20:30:00,BLANXART XALOC OLESA,TT PRAT LISANT,1805,4,2
2018-12-27 18:00:00,SCR EL CIERVO A,CTT VILAFRANCA,1806,4,3
2018-12-11 20:45:00,CTT SANT QUINTÍ DE MEDIONA,EL CENTRE A,1807,2,4
2018-12-10 20:15:00,CN SABADELL A,CTT ATENEU 1882,1808,5,1
2018-12-18 21:00:00,TT PRAT LISANT,CN SABADELL A,1809,0,6
2018-12-18 20:00:00,CTT ATENEU,1810 CTT SANT QUINTÍ DE MEDIONA,1882,4,2
2018-12-18 20:00:00,EL CENTRE A,SCR EL CIERVO A,1811,3,4
2018-12-18 20:30:00,CTT VILAFRANCA,BLANXART XALOC OLESA,1812,4,3
2019-01-08 20:30:00,CTT VILAFRANCA,TT PRAT LISANT,1813,4,2
2019-01-08 20:30:00,BLANXART XALOC OLESA,EL CENTRE A,1814,4,2
2019-01-08 20:00:00,SCR EL CIERVO A,CTT ATENEU 1882,1815,2,4
2019-01-08 20:45:00,CTT SANT QUINTÍ DE MEDIONA,CN SABADELL A,1816,2,4
2019-01-15 21:00:00,TT PRAT LISANT,CTT SANT QUINTÍ DE MEDIONA,1817,4,3
2019-01-14 20:15:00,CN SABADELL A,SCR EL CIERVO A,1818,4,2
2019-01-15 20:00:00,CTT ATENEU,1819 BLANXART XALOC OLESA,1882,4,2
2019-01-15 20:00:00,EL CENTRE A,CTT VILAFRANCA,1820,1,5
2019-01-22 20:00:00,EL CENTRE A,TT PRAT LISANT,1821,4,2
2019-01-22 20:30:00,CTT VILAFRANCA,CTT ATENEU 1882,1822,3,4
2019-01-22 20:30:00,BLANXART XALOC OLESA,CN SABADELL A,1823,0,6
2019-01-22 20:00:00,SCR EL CIERVO A,CTT SANT QUINTÍ DE MEDIONA,1824,4,2
2019-01-29 21:00:00,TT PRAT LISANT,SCR EL CIERVO A,1825,0,6
2019-01-29 20:45:00,CTT SANT QUINTÍ DE MEDIONA,BLANXART XALOC OLESA,1826,4,2
2019-01-28 20:15:00,CN SABADELL A,CTT VILAFRANCA,1827,4,3
2019-01-29 20:00:00,CTT ATENEU,1828 EL CENTRE A,1882,6,0
