date,home,away,match_id,home_score,away_score
2019-09-28 18:00:00,ALIANÇA LLIÇÀ,CTT VILANOVA DEL CAMI,925,4,2
2019-09-29 11:00:00,ICELAND ELS,DE LA GARRIGA 926 CTT BARCELONA A,8,1,5
2019-09-29 10:00:00,CTT ELS AMICS DE TERRASSA,EL CENTRE,927,4,2
2019-09-29 11:00:00,CTT CASTELLGALÍ,TTC JEMA,928,5,1
2019-09-29 11:00:00,TT TORELLÓ,CTT ATC MOLINS DE REI,929,5,1
2019-09-29 11:00:00,LLUÏSOS DE GRÀCIA,AGRUPACIÓ CONGRÉS,930,3,4
2019-10-06 11:00:00,CTT VILANOVA DEL CAMI,AGRUPACIÓ CONGRÉS,931,2,4
2019-10-06 11:00:00,CTT ATC MOLINS DE REI,LLUÏSOS DE GRÀCIA,932,2,4
2019-10-06 11:00:00,TTC JEMA,TT TORELLÓ,933,4,3
2019-10-06 11:00:00,EL CENTRE,CTT CASTELLGALÍ,934,1,5
2019-10-06 10:00:00,CTT BARCELONA A,CTT ELS AMICS DE TERRASSA,935,5,1
2019-10-05 18:00:00,ALIANÇA LLIÇÀ,ICELAND ELS 8 DE LA GARRIGA,936,2,4
2019-10-13 11:00:00,ICELAND ELS,DE LA GARRIGA 937 CTT VILANOVA DEL CAMI,8,2,4
2019-10-13 10:00:00,CTT ELS AMICS DE TERRASSA,ALIANÇA LLIÇÀ,938,0,6
2019-10-13 11:00:00,CTT CASTELLGALÍ,CTT BARCELONA A,939,4,2
2019-10-13 11:00:00,TT TORELLÓ,EL CENTRE,940,4,3
2019-10-13 11:00:00,LLUÏSOS DE GRÀCIA,TTC JEMA,941,6,0
2019-10-12 18:00:00,AGRUPACIÓ CONGRÉS,CTT ATC MOLINS DE REI,942,4,2
2019-10-20 11:00:00,CTT VILANOVA DEL CAMI,CTT ATC MOLINS DE REI,943,6,0
2019-10-20 11:00:00,TTC JEMA,AGRUPACIÓ CONGRÉS,944,4,3
2019-10-20 11:00:00,EL CENTRE,LLUÏSOS DE GRÀCIA,945,4,2
2019-10-20 10:00:00,CTT BARCELONA A,TT TORELLÓ,946,4,3
2019-10-19 18:00:00,ALIANÇA LLIÇÀ,CTT CASTELLGALÍ C.Camp,947,3,4
2019-10-20 11:00:00,ICELAND ELS,DE LA GARRIGA 948 CTT ELS AMICS DE TERRASSA,8,5,1
2019-10-27 10:00:00,CTT ELS AMICS DE TERRASSA,CTT VILANOVA DEL CAMI,949,5,1
2019-10-27 11:00:00,CTT CASTELLGALÍ,ICELAND ELS 8 DE LA GARRIGA,950,4,2
2019-10-27 11:00:00,TT TORELLÓ,ALIANÇA LLIÇÀ,951,4,3
2019-10-27 11:00:00,LLUÏSOS DE GRÀCIA,CTT BARCELONA A,952,4,2
2019-10-26 18:00:00,AGRUPACIÓ CONGRÉS,EL CENTRE,953,5,1
2019-10-27 11:00:00,CTT ATC MOLINS DE REI,TTC JEMA,954,2,4
2019-11-10 11:00:00,CTT VILANOVA DEL CAMI,TTC JEMA,955,3,4
2019-11-10 11:00:00,EL CENTRE,CTT ATC MOLINS DE REI,956,5,1
2019-11-10 10:00:00,CTT BARCELONA A,AGRUPACIÓ CONGRÉS,957,5,1
2019-11-09 18:00:00,ALIANÇA LLIÇÀ,LLUÏSOS DE GRÀCIA,958,4,2
2019-11-10 11:00:00,ICELAND ELS,DE LA GARRIGA 959 TT TORELLÓ,8,2,4
2019-11-10 10:00:00,CTT ELS AMICS DE TERRASSA,CTT CASTELLGALÍ C.Camp,960,0,6
2019-11-17 11:00:00,CTT CASTELLGALÍ,CTT VILANOVA DEL CAMI,961,5,1
2019-11-17 11:00:00,TT TORELLÓ,CTT ELS AMICS DE TERRASSA,962,6,0
2019-11-17 11:00:00,LLUÏSOS DE GRÀCIA,ICELAND ELS 8 DE LA GARRIGA,963,4,2
2019-11-16 18:00:00,AGRUPACIÓ CONGRÉS,ALIANÇA LLIÇÀ,964,5,1
2019-11-17 11:00:00,CTT ATC MOLINS DE REI,CTT BARCELONA A,965,1,5
2019-11-17 11:00:00,TTC JEMA,EL CENTRE,966,5,1
2019-11-24 11:00:00,CTT VILANOVA DEL CAMI,EL CENTRE,967,1,5
2019-11-24 10:00:00,CTT BARCELONA A,TTC JEMA,968,6,0
2019-11-23 18:00:00,ALIANÇA LLIÇÀ,CTT ATC MOLINS DE REI,969,5,1
2019-11-24 11:00:00,ICELAND ELS,DE LA GARRIGA 970 AGRUPACIÓ CONGRÉS,8,6,0
