date,home,away,match_id,home_score,away_score
2024-10-01 20:00:00,CTT JOSEP M. PALES,AGRUPACIÓ CONGRÉS,2805,6,0
2024-10-02 20:30:00,TT L'HOSPITALET,CATT SANT CELONI,2806,0,6
2024-10-01 20:30:00,LLUÏSOS DE GRÀCIA,CTT CARDEDEU EIG,2807,1,5
2024-10-01 20:30:00,ASS. ESPORTIVA SANT LLUIS,TITUS BADALONA,2808,2,4
2024-10-09 20:00:00,AGRUPACIÓ CONGRÉS,TITUS BADALONA,2809,0,6
2024-10-08 20:30:00,CTT CARDEDEU EIG,ASS. ESPORTIVA SANT LLUIS,2810,4,2
2024-10-08 20:00:00,CATT SANT CELONI,LLUÏSOS DE GRÀCIA,2811,6,0
2024-10-08 20:00:00,CTT JOSEP M. PALES,TT L'HOSPITALET,2812,6,0
2024-10-16 20:30:00,TT L'HOSPITALET,AGRUPACIÓ CONGRÉS,2813,2,4
2024-10-15 20:30:00,LLUÏSOS DE GRÀCIA,CTT JOSEP M. PALES,2814,1,5
2024-10-15 20:30:00,ASS. ESPORTIVA SANT LLUIS,CATT SANT CELONI,2815,6,0
2024-10-14 20:00:00,TITUS BADALONA,CTT CARDEDEU EIG,2816,4,3
2024-10-23 20:00:00,AGRUPACIÓ CONGRÉS,CTT CARDEDEU EIG,2817,2,4
2024-10-22 20:00:00,CATT SANT CELONI,TITUS BADALONA,2818,3,4
2024-10-22 20:00:00,CTT JOSEP M. PALES,ASS. ESPORTIVA SANT LLUIS,2819,0,6
2024-10-22 20:30:00,TT L'HOSPITALET,LLUÏSOS DE GRÀCIA C.Camp,2820,2,4
2024-10-29 20:30:00,LLUÏSOS DE GRÀCIA,AGRUPACIÓ CONGRÉS,2821,5,1
2024-10-29 20:30:00,ASS. ESPORTIVA SANT LLUIS,TT L'HOSPITALET,2822,6,0
2024-10-28 20:00:00,TITUS BADALONA,CTT JOSEP M. PALES,2823,6,0
2024-10-29 20:30:00,CTT CARDEDEU EIG,CATT SANT CELONI,2824,4,3
2024-11-06 20:00:00,AGRUPACIÓ CONGRÉS,CATT SANT CELONI,2825,2,4
2024-11-05 20:00:00,CTT JOSEP M. PALES,CTT CARDEDEU EIG,2826,2,4
2024-11-06 20:30:00,TT L'HOSPITALET,TITUS BADALONA,2827,1,5
2024-11-05 20:30:00,LLUÏSOS DE GRÀCIA,ASS. ESPORTIVA SANT LLUIS,2828,0,6
2024-11-12 20:30:00,ASS. ESPORTIVA SANT LLUIS,AGRUPACIÓ CONGRÉS,2829,6,0
2024-11-11 20:00:00,TITUS BADALONA,LLUÏSOS DE GRÀCIA,2830,6,0
2024-11-12 20:30:00,CTT CARDEDEU EIG,TT L'HOSPITALET,2831,4,2
2024-11-12 20:00:00,CATT SANT CELONI,CTT JOSEP M. PALES,2832,5,1
2024-11-20 20:00:00,AGRUPACIÓ CONGRÉS,CTT JOSEP M. PALES,2833,4,3
2024-11-19 20:00:00,CATT SANT CELONI,TT L'HOSPITALET,2834,6,0
2024-11-19 20:30:00,CTT CARDEDEU EIG,LLUÏSOS DE GRÀCIA,2835,4,2
2024-11-18 20:00:00,TITUS BADALONA,ASS. ESPORTIVA SANT LLUIS,2836,4,3
2024-11-25 20:00:00,TITUS BADALONA,AGRUPACIÓ CONGRÉS,2837,5,1
2024-11-26 20:30:00,ASS. ESPORTIVA SANT LLUIS,CTT CARDEDEU EIG,2838,5,1
2024-11-26 20:30:00,LLUÏSOS DE GRÀCIA,CATT SANT CELONI,2839,0,6
2024-11-27 20:30:00,TT L'HOSPITALET,CTT JOSEP M. PALES,2840,2,4
2024-12-04 20:00:00,AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,2841,2,4
2024-12-03 20:00:00,CTT JOSEP M. PALES,LLUÏSOS DE GRÀCIA,2842,6,0
2024-12-03 20:00:00,CATT SANT CELONI,ASS. ESPORTIVA SANT LLUIS,2843,4,3
2024-12-03 20:30:00,CTT CARDEDEU EIG,TITUS BADALONA,2844,1,5
2024-12-10 20:30:00,CTT CARDEDEU EIG,AGRUPACIÓ CONGRÉS,2845,5,1
2024-12-09 20:00:00,TITUS BADALONA,CATT SANT CELONI,2846,6,0
2024-12-10 20:30:00,ASS. ESPORTIVA SANT LLUIS,CTT JOSEP M. PALES,2847,6,0
2024-12-11 20:30:00,LLUÏSOS DE GRÀCIA,TT L'HOSPITALET C.Camp,2848,3,4
2024-12-18 20:00:00,AGRUPACIÓ CONGRÉS,LLUÏSOS DE GRÀCIA,2849,2,4
2024-12-18 20:30:00,TT L'HOSPITALET,ASS. ESPORTIVA SANT LLUIS,2850,1,5
2024-12-17 20:00:00,CTT JOSEP M. PALES,TITUS BADALONA,2851,0,6
2024-12-17 20:00:00,CATT SANT CELONI,CTT CARDEDEU EIG,2852,4,3
2025-01-14 20:00:00,CATT SANT CELONI,AGRUPACIÓ CONGRÉS,2853,4,2
2025-01-14 20:30:00,CTT CARDEDEU EIG,CTT JOSEP M. PALES,2854,5,1
2025-01-13 20:00:00,TITUS BADALONA,TT L'HOSPITALET,2855,6,0
2025-01-14 20:30:00,ASS. ESPORTIVA SANT LLUIS,LLUÏSOS DE GRÀCIA,2856,4,2
2025-01-22 20:00:00,AGRUPACIÓ CONGRÉS,ASS. ESPORTIVA SANT LLUIS,2857,5,1
2025-01-21 20:30:00,LLUÏSOS DE GRÀCIA,TITUS BADALONA,2858,0,6
2025-01-22 20:30:00,TT L'HOSPITALET,CTT CARDEDEU EIG,2859,2,4
2025-01-21 20:00:00,CTT JOSEP M. PALES,CATT SANT CELONI,2860,4,2
