date,home,away,match_id,home_score,away_score
2018-10-02 20:30:00,AGRUPACIÓ CONGRÉS,SCR EL CIERVO B,1829,5,1
2018-10-02 20:30:00,CC SANT ANDREU,CTT DELS HORTS 2000 B,1830,4,2
2018-10-04 20:30:00,LLUÏSOS D'HORTA TT,CTT CARDEDEU,1831,3,4
2018-10-03 20:30:00,TITUS BADALONA,CTT ELS AMICS DE TERRASSA C.Camp,1832,1,5
2018-10-09 20:00:00,SCR EL CIERVO B,CTT ELS AMICS DE TERRASSA,1833,4,3
2018-10-09 20:30:00,CTT CARDEDEU,TITUS BADALONA,1834,5,1
2018-10-09 20:30:00,CTT DELS HORTS,B 1835 LLUÏSOS D'HORTA TT,2000,2,4
2018-10-09 20:30:00,AGRUPACIÓ CONGRÉS,CC SANT ANDREU,1836,4,3
2018-10-16 20:30:00,CC SANT ANDREU,SCR EL CIERVO B,1837,4,2
2018-10-18 20:30:00,LLUÏSOS D'HORTA TT,AGRUPACIÓ CONGRÉS,1838,2,4
2018-10-16 20:45:00,TITUS BADALONA,CTT DELS HORTS 2000 B,1839,4,3
2018-10-16 20:30:00,CTT ELS AMICS DE TERRASSA,CTT CARDEDEU,1840,1,5
2018-10-30 20:00:00,SCR EL CIERVO B,CTT CARDEDEU,1841,1,5
2018-10-23 20:30:00,CTT DELS HORTS,B 1842 CTT ELS AMICS DE TERRASSA,2000,1,5
2018-10-23 20:30:00,AGRUPACIÓ CONGRÉS,TITUS BADALONA,1843,6,0
2018-10-23 20:30:00,CC SANT ANDREU,LLUÏSOS D'HORTA TT,1844,6,0
2018-11-08 20:30:00,LLUÏSOS D'HORTA TT,SCR EL CIERVO B,1845,4,2
2018-11-06 20:45:00,TITUS BADALONA,CC SANT ANDREU,1846,3,4
2018-11-06 20:30:00,CTT ELS AMICS DE TERRASSA,AGRUPACIÓ CONGRÉS,1847,3,4
2018-11-06 20:30:00,CTT CARDEDEU,CTT DELS HORTS 2000 B,1848,5,1
2018-11-13 20:00:00,SCR EL CIERVO B,CTT DELS HORTS 2000 B,1849,3,4
2018-11-13 20:30:00,AGRUPACIÓ CONGRÉS,CTT CARDEDEU,1850,4,2
2018-11-13 20:30:00,CC SANT ANDREU,CTT ELS AMICS DE TERRASSA,1851,1,5
2018-11-15 20:30:00,LLUÏSOS D'HORTA TT,TITUS BADALONA,1852,5,1
2018-11-20 20:45:00,TITUS BADALONA,SCR EL CIERVO B,1853,2,4
2018-11-20 20:30:00,CTT ELS AMICS DE TERRASSA,LLUÏSOS D'HORTA TT,1854,6,0
2018-11-20 20:30:00,CTT CARDEDEU,CC SANT ANDREU,1855,4,2
2018-11-20 20:30:00,CTT DELS HORTS,B 1856 AGRUPACIÓ CONGRÉS,2000,4,3
2018-11-27 20:00:00,SCR EL CIERVO B,AGRUPACIÓ CONGRÉS,1857,1,5
2018-11-27 20:30:00,CTT DELS HORTS,B 1858 CC SANT ANDREU,2000,2,4
2018-11-27 20:30:00,CTT CARDEDEU,LLUÏSOS D'HORTA TT,1859,6,0
2018-11-27 20:45:00,CTT ELS AMICS DE TERRASSA,TITUS BADALONA C.Camp,1860,4,2
2018-12-11 20:30:00,CTT ELS AMICS DE TERRASSA,SCR EL CIERVO B,1861,4,2
2018-12-11 20:45:00,TITUS BADALONA,CTT CARDEDEU,1862,1,5
2018-12-13 20:30:00,LLUÏSOS D'HORTA TT,CTT DELS HORTS 2000 B,1863,4,2
2018-12-11 20:30:00,CC SANT ANDREU,AGRUPACIÓ CONGRÉS,1864,5,1
2018-12-18 20:00:00,SCR EL CIERVO B,CC SANT ANDREU,1865,4,2
2018-12-18 20:30:00,AGRUPACIÓ CONGRÉS,LLUÏSOS D'HORTA TT,1866,5,1
2018-12-18 20:30:00,CTT DELS HORTS,B 1867 TITUS BADALONA,2000,4,2
2018-12-18 20:30:00,CTT CARDEDEU,CTT ELS AMICS DE TERRASSA,1868,1,5
2019-01-08 20:30:00,CTT CARDEDEU,SCR EL CIERVO B,1869,5,1
2019-01-08 20:30:00,CTT ELS AMICS DE TERRASSA,CTT DELS HORTS 2000 B,1870,5,1
2019-01-08 20:45:00,TITUS BADALONA,AGRUPACIÓ CONGRÉS,1871,0,6
2019-01-14 20:30:00,LLUÏSOS D'HORTA TT,CC SANT ANDREU,1872,4,2
2019-01-15 20:00:00,SCR EL CIERVO B,LLUÏSOS D'HORTA TT,1873,5,1
2019-01-15 20:30:00,CC SANT ANDREU,TITUS BADALONA,1874,2,4
2019-01-15 20:30:00,AGRUPACIÓ CONGRÉS,CTT ELS AMICS DE TERRASSA,1875,3,4
2019-01-15 20:30:00,CTT DELS HORTS,B 1876 CTT CARDEDEU,2000,4,3
2019-01-22 20:30:00,CTT DELS HORTS,B 1877 SCR EL CIERVO B,2000,4,2
2019-01-22 20:30:00,CTT CARDEDEU,AGRUPACIÓ CONGRÉS,1878,4,3
2019-01-22 20:30:00,CTT ELS AMICS DE TERRASSA,CC SANT ANDREU,1879,4,3
2019-02-24 20:45:00,TITUS BADALONA,LLUÏSOS D'HORTA TT,1880,1,5
2019-01-29 20:00:00,SCR EL CIERVO B,TITUS BADALONA,1881,4,2
2019-01-31 20:30:00,LLUÏSOS D'HORTA TT,CTT ELS AMICS DE TERRASSA,1882,0,6
2019-01-29 20:30:00,CC SANT ANDREU,CTT CARDEDEU,1883,2,4
2019-01-29 20:30:00,AGRUPACIÓ CONGRÉS,CTT DELS HORTS 2000 B,1884,4,2
