date,home,away,match_id,home_score,away_score
2018-10-02 20:00:00,CTT POBLENOU,EL CERCLE TT GRÀCIA,1941,6,0
2018-10-02 21:00:00,CTT L'AVENÇ,LLUÏSOS DE GRÀCIA,1942,2,4
2018-10-02 21:00:00,EL CENTRE,CC SANT ANDREU,1943,4,2
2018-10-01 20:00:00,SCR EL CIERVO,CTT ATENEU 1882,1944,4,2
2018-10-09 20:00:00,EL CERCLE TT GRÀCIA,CTT ATENEU 1882,1945,0,6
2018-10-09 20:30:00,CC SANT ANDREU,SCR EL CIERVO,1946,5,1
2018-10-09 20:30:00,LLUÏSOS DE GRÀCIA,EL CENTRE,1947,4,2
2018-10-09 20:00:00,CTT POBLENOU,CTT L'AVENÇ,1948,4,2
2018-10-16 21:00:00,CTT L'AVENÇ,EL CERCLE TT GRÀCIA,1949,4,2
2018-10-16 21:00:00,EL CENTRE,CTT POBLENOU,1950,1,5
2018-10-15 20:00:00,SCR EL CIERVO,LLUÏSOS DE GRÀCIA,1951,4,3
2018-10-16 20:00:00,CTT ATENEU,1952 CC SANT ANDREU,1882,5,1
2018-10-23 20:00:00,EL CERCLE TT GRÀCIA,CC SANT ANDREU,1953,2,4
2018-10-23 20:30:00,LLUÏSOS DE GRÀCIA,CTT ATENEU 1882,1954,3,4
2018-10-23 20:00:00,CTT POBLENOU,SCR EL CIERVO,1955,6,0
2018-10-23 21:00:00,CTT L'AVENÇ,EL CENTRE,1956,2,4
2018-11-06 21:00:00,EL CENTRE,EL CERCLE TT GRÀCIA,1957,4,2
2018-11-05 20:00:00,SCR EL CIERVO,CTT L'AVENÇ,1958,3,4
2018-11-06 20:00:00,CTT ATENEU,1959 CTT POBLENOU,1882,2,4
2018-11-06 20:30:00,CC SANT ANDREU,LLUÏSOS DE GRÀCIA,1960,6,0
2018-11-13 20:00:00,EL CERCLE TT GRÀCIA,LLUÏSOS DE GRÀCIA,1961,4,2
2018-11-13 20:00:00,CTT POBLENOU,CC SANT ANDREU,1962,6,0
2018-11-13 21:00:00,CTT L'AVENÇ,CTT ATENEU 1882,1963,0,6
2018-11-13 21:00:00,EL CENTRE,SCR EL CIERVO,1964,1,5
2018-11-19 20:00:00,SCR EL CIERVO,EL CERCLE TT GRÀCIA,1965,5,1
2018-11-20 20:00:00,CTT ATENEU,1966 EL CENTRE,1882,5,1
2018-11-20 20:30:00,CC SANT ANDREU,CTT L'AVENÇ,1967,3,4
2018-11-20 20:30:00,LLUÏSOS DE GRÀCIA,CTT POBLENOU,1968,0,6
2018-11-27 20:00:00,EL CERCLE TT GRÀCIA,CTT POBLENOU,1969,0,6
2018-11-27 20:30:00,LLUÏSOS DE GRÀCIA,CTT L'AVENÇ,1970,3,4
2018-11-27 20:30:00,CC SANT ANDREU,EL CENTRE,1971,1,5
2018-11-27 20:00:00,CTT ATENEU,1972 SCR EL CIERVO,1882,4,3
2018-12-11 20:00:00,CTT ATENEU,1973 EL CERCLE TT GRÀCIA,1882,6,0
2018-12-10 20:00:00,SCR EL CIERVO,CC SANT ANDREU,1974,3,4
2018-12-11 21:00:00,EL CENTRE,LLUÏSOS DE GRÀCIA,1975,5,1
2018-12-11 21:00:00,CTT L'AVENÇ,CTT POBLENOU,1976,1,5
2018-12-18 20:00:00,EL CERCLE TT GRÀCIA,CTT L'AVENÇ,1977,0,6
2018-12-18 20:00:00,CTT POBLENOU,EL CENTRE,1978,3,4
2018-12-18 20:30:00,LLUÏSOS DE GRÀCIA,SCR EL CIERVO,1979,4,2
2018-12-18 20:30:00,CC SANT ANDREU,CTT ATENEU 1882,1980,4,3
2019-01-08 20:30:00,CC SANT ANDREU,EL CERCLE TT GRÀCIA,1981,4,2
2019-01-08 20:00:00,CTT ATENEU,1982 LLUÏSOS DE GRÀCIA,1882,4,3
2019-01-07 20:00:00,SCR EL CIERVO,CTT POBLENOU,1983,1,5
2019-01-08 21:00:00,EL CENTRE,CTT L'AVENÇ,1984,5,1
2019-01-15 20:00:00,EL CERCLE TT GRÀCIA,EL CENTRE,1985,0,6
2019-01-15 21:00:00,CTT L'AVENÇ,SCR EL CIERVO,1986,4,2
2019-01-15 20:00:00,CTT POBLENOU,CTT ATENEU 1882,1987,5,1
2019-01-15 20:30:00,LLUÏSOS DE GRÀCIA,CC SANT ANDREU,1988,2,4
2019-01-22 20:30:00,LLUÏSOS DE GRÀCIA,EL CERCLE TT GRÀCIA,1989,3,4
2019-01-22 20:30:00,CC SANT ANDREU,CTT POBLENOU,1990,3,4
2019-01-22 20:00:00,CTT ATENEU,1991 CTT L'AVENÇ,1882,6,0
2019-01-21 20:00:00,SCR EL CIERVO,EL CENTRE,1992,2,4
2019-01-29 20:00:00,EL CERCLE TT GRÀCIA,SCR EL CIERVO,1993,5,1
2019-01-29 21:00:00,EL CENTRE,CTT ATENEU 1882,1994,4,2
2019-01-29 21:00:00,CTT L'AVENÇ,CC SANT ANDREU,1995,4,2
2019-01-29 20:00:00,CTT POBLENOU,LLUÏSOS DE GRÀCIA,1996,5,1
