date,home,away,match_id,home_score,away_score
2021-10-16 18:00:00,UE SANT CUGAT,CTT DELS HORTS 2000,393,1,5
2021-10-17 11:00:00,CTT BARCELONA A,CTT CASTELLDEFELS,394,5,1
2021-10-17 11:00:00,CTT POBLENOU,PauFolchFisio - LLUÏSOS DE GRÀCIA,395,4,2
2021-10-17 11:00:00,FALCONS DE SABADELL A.E.,PROTEC BADALONA,396,1,5
2021-10-24 11:00:00,CTT DELS HORTS,397 PROTEC BADALONA,2000,4,2
2021-10-24 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,FALCONS DE SABADELL A.E.,398,1,5
2021-10-24 11:00:00,CTT CASTELLDEFELS,CTT POBLENOU,399,5,1
2021-10-24 11:00:00,UE SANT CUGAT,CTT BARCELONA A,400,1,5
2021-11-14 11:00:00,CTT BARCELONA A,CTT DELS HORTS 2000,401,2,4
2021-11-14 11:00:00,CTT POBLENOU,UE SANT CUGAT,402,4,3
2021-11-14 11:00:00,FALCONS DE SABADELL A.E.,CTT CASTELLDEFELS,403,6,0
2021-11-14 09:00:00,PROTEC BADALONA,PauFolchFisio - LLUÏSOS DE GRÀCIA,404,6,0
2021-11-21 11:00:00,CTT DELS HORTS,405 PauFolchFisio - LLUÏSOS DE GRÀCIA,2000,4,2
2021-11-21 11:00:00,CTT CASTELLDEFELS,PROTEC BADALONA,406,0,6
2021-12-02 20:00:00,UE SANT CUGAT,FALCONS DE SABADELL A.E.,407,2,4
2021-11-21 11:00:00,CTT BARCELONA A,CTT POBLENOU,408,6,0
2021-11-28 11:00:00,CTT POBLENOU,CTT DELS HORTS 2000,409,0,6
2021-11-28 11:00:00,FALCONS DE SABADELL A.E.,CTT BARCELONA A,410,0,6
2021-11-28 11:00:00,PROTEC BADALONA,UE SANT CUGAT,411,5,1
2021-11-28 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,CTT CASTELLDEFELS,412,2,4
2021-12-12 11:00:00,CTT DELS HORTS,413 CTT CASTELLDEFELS,2000,4,2
2021-12-12 11:00:00,UE SANT CUGAT,PauFolchFisio - LLUÏSOS DE GRÀCIA,414,2,4
2021-12-12 11:00:00,CTT BARCELONA A,PROTEC BADALONA,415,6,0
2021-12-12 11:00:00,CTT POBLENOU,FALCONS DE SABADELL A.E.,416,3,4
2021-12-19 11:00:00,FALCONS DE SABADELL A.E.,CTT DELS HORTS 2000,417,1,5
2021-12-19 11:00:00,PROTEC BADALONA,CTT POBLENOU,418,6,0
2021-12-19 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,CTT BARCELONA A,419,2,4
2021-12-19 11:00:00,CTT CASTELLDEFELS,UE SANT CUGAT,420,4,2
2022-01-09 11:00:00,CTT DELS HORTS,421 UE SANT CUGAT,2000,4,2
2022-01-08 17:00:00,CTT CASTELLDEFELS,CTT BARCELONA A,422,4,2
2022-01-09 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,CTT POBLENOU,423,2,4
2022-01-07 17:00:00,PROTEC BADALONA,FALCONS DE SABADELL A.E.,424,4,2
2022-01-16 11:00:00,PROTEC BADALONA,CTT DELS HORTS 2000,425,3,4
2022-01-16 11:00:00,FALCONS DE SABADELL A.E.,PauFolchFisio - LLUÏSOS DE GRÀCIA,426,5,1
2022-01-16 11:00:00,CTT POBLENOU,CTT CASTELLDEFELS,427,2,4
2022-01-16 11:00:00,CTT BARCELONA A,UE SANT CUGAT,428,5,1
2022-01-30 11:00:00,CTT DELS HORTS,429 CTT BARCELONA A,2000,3,4
2022-01-30 11:00:00,UE SANT CUGAT,CTT POBLENOU,430,2,4
2022-01-30 11:00:00,CTT CASTELLDEFELS,FALCONS DE SABADELL A.E.,431,4,2
2022-01-30 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,PROTEC BADALONA,432,1,5
2022-02-06 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,433,1,5
2022-02-06 11:00:00,PROTEC BADALONA,CTT CASTELLDEFELS,434,4,2
2022-02-06 11:00:00,FALCONS DE SABADELL A.E.,UE SANT CUGAT,435,2,4
2022-02-06 11:00:00,CTT POBLENOU,CTT BARCELONA A,436,2,4
2022-02-13 11:00:00,CTT DELS HORTS,437 CTT POBLENOU,2000,4,2
2022-02-13 11:00:00,CTT BARCELONA A,FALCONS DE SABADELL A.E.,438,5,1
2022-02-13 11:00:00,UE SANT CUGAT,PROTEC BADALONA,439,1,5
2022-02-13 11:00:00,CTT CASTELLDEFELS,PauFolchFisio - LLUÏSOS DE GRÀCIA,440,5,1
2022-02-27 11:00:00,CTT CASTELLDEFELS,CTT DELS HORTS 2000,441,3,4
2022-02-27 11:00:00,PauFolchFisio - LLUÏSOS DE GRÀCIA,UE SANT CUGAT,442,4,2
2022-02-27 11:00:00,PROTEC BADALONA,CTT BARCELONA A,443,3,4
2022-02-27 11:00:00,FALCONS DE SABADELL A.E.,CTT POBLENOU,444,1,5
2022-03-20 11:00:00,CTT DELS HORTS,445 FALCONS DE SABADELL A.E.,2000,6,0
2022-03-20 11:00:00,CTT POBLENOU,PROTEC BADALONA,446,2,4
2022-03-20 11:00:00,CTT BARCELONA A,PauFolchFisio - LLUÏSOS DE GRÀCIA,447,5,1
2022-03-20 11:00:00,UE SANT CUGAT,CTT CASTELLDEFELS,448,2,4
