date,home,away,match_id,home_score,away_score
2019-10-02 20:00:00,CTT RIPOLLET,CTT ELS AMICS DE TERRASSA B,2410,3,4
2019-10-02 20:00:00,LA CASSOLA COLLBATÓ VET C,SCR EL CIERVO,2412,2,4
2019-10-08 20:30:00,CTT ATC MOLINS DE REI,LA CASSOLA COLLBATÓ VET C,2414,4,2
2019-10-08 20:30:00,CTT SENTMENAT B,CTT RIPOLLET,2416,2,4
2019-11-13 20:00:00,LA CASSOLA COLLBATÓ VET C,CTT ELS AMICS DE TERRASSA B AJ,2419,0,6
2019-10-14 20:00:00,SCR EL CIERVO,CTT ATC MOLINS DE REI,2420,1,5
2019-10-22 20:00:00,CTT ELS AMICS DE TERRASSA B,SCR EL CIERVO,2422,4,2
2019-10-22 20:30:00,CTT SENTMENAT B,LA CASSOLA COLLBATÓ VET C,2423,4,2
2019-11-06 20:00:00,LA CASSOLA COLLBATÓ VET C,CTT RIPOLLET,2426,1,5
2019-11-04 20:00:00,SCR EL CIERVO,CTT SENTMENAT B,2427,3,4
2019-11-05 20:30:00,CTT ATC MOLINS DE REI,CTT ELS AMICS DE TERRASSA B,2428,4,2
2019-11-12 20:30:00,CTT SENTMENAT B,CTT ATC MOLINS DE REI,2430,0,6
2019-11-13 20:00:00,CTT RIPOLLET,SCR EL CIERVO,2431,4,2
2019-11-19 20:30:00,CTT ATC MOLINS DE REI,CTT RIPOLLET,2435,6,0
2019-11-19 20:00:00,CTT ELS AMICS DE TERRASSA B,CTT SENTMENAT B,2436,6,0
2019-11-26 20:00:00,CTT ELS AMICS DE TERRASSA B,CTT RIPOLLET,2438,5,1
2019-11-25 20:00:00,SCR EL CIERVO,LA CASSOLA COLLBATÓ VET C,2440,5,1
2019-12-04 20:00:00,LA CASSOLA COLLBATÓ VET C,CTT ATC MOLINS DE REI,2442,4,2
2019-12-04 20:00:00,CTT RIPOLLET,CTT SENTMENAT B,2444,5,1
2019-12-10 20:00:00,CTT ELS AMICS DE TERRASSA B,LA CASSOLA COLLBATÓ VET C,2447,2,4
2019-12-10 20:30:00,CTT ATC MOLINS DE REI,SCR EL CIERVO,2448,5,1
2019-12-16 20:00:00,SCR EL CIERVO,CTT ELS AMICS DE TERRASSA B,2450,1,5
2019-12-23 20:00:00,LA CASSOLA COLLBATÓ VET C,CTT SENTMENAT B,2451,4,2
2020-01-08 20:00:00,CTT RIPOLLET,LA CASSOLA COLLBATÓ VET C,2454,5,1
2020-01-07 20:30:00,CTT SENTMENAT B,SCR EL CIERVO,2455,4,3
2020-01-07 20:00:00,CTT ELS AMICS DE TERRASSA B,CTT ATC MOLINS DE REI,2456,1,5
2020-01-14 20:30:00,CTT ATC MOLINS DE REI,CTT SENTMENAT B,2458,5,1
2020-01-13 20:00:00,SCR EL CIERVO,CTT RIPOLLET,2459,1,5
2020-01-22 20:00:00,CTT RIPOLLET,CTT ATC MOLINS DE REI,2463,2,4
2020-01-21 20:30:00,CTT SENTMENAT B,CTT ELS AMICS DE TERRASSA B,2464,0,6
