date,home,away,match_id,home_score,away_score
2019-10-01 20:00:00,MOLLET,TT 2466 BLANXART XALOC OLESA,2002,6,0
2019-10-01 20:00:00,CN ST. ANDREU,CTT DELS HORTS 2000,2468,4,2
2019-10-10 21:00:00,TITUS BADALONA,CN ST. ANDREU,2470,4,3
2019-10-08 20:30:00,CTT SENTMENAT A,MOLLET 2002 TT,2472,4,2
2019-10-15 20:00:00,CN ST. ANDREU,BLANXART XALOC OLESA,2475,4,2
2019-10-15 20:30:00,CTT DELS HORTS,2476 TITUS BADALONA,2000,4,3
2019-10-22 20:30:00,BLANXART XALOC OLESA,CTT DELS HORTS 2000 C.Camp,2478,4,3
2019-10-22 20:30:00,CTT SENTMENAT A,CN ST. ANDREU,2479,4,2
2019-11-05 20:00:00,CN ST. ANDREU,MOLLET 2002 TT,2482,6,0
2019-11-05 20:30:00,CTT DELS HORTS,2483 CTT SENTMENAT A,2000,1,5
2019-11-07 21:00:00,TITUS BADALONA,BLANXART XALOC OLESA,2484,5,1
2019-11-12 20:30:00,CTT SENTMENAT A,TITUS BADALONA,2486,4,2
2019-11-12 20:00:00,MOLLET,TT 2487 CTT DELS HORTS 2000,2002,3,4
2019-11-21 21:00:00,TITUS BADALONA,MOLLET 2002 TT,2491,3,4
2019-11-19 20:30:00,BLANXART XALOC OLESA,CTT SENTMENAT A,2492,1,5
2019-11-26 20:30:00,BLANXART XALOC OLESA,MOLLET 2002 TT,2494,4,2
2019-11-26 20:30:00,CTT DELS HORTS,2496 CN ST. ANDREU,2000,3,4
2019-12-03 20:00:00,CN ST. ANDREU,TITUS BADALONA,2498,5,1
2019-12-03 20:00:00,MOLLET,TT 2500 CTT SENTMENAT A,2002,1,5
2019-12-10 20:30:00,BLANXART XALOC OLESA,CN ST. ANDREU,2503,2,4
2019-12-12 21:00:00,TITUS BADALONA,CTT DELS HORTS 2000,2504,5,1
2019-12-17 20:30:00,CTT DELS HORTS,2506 BLANXART XALOC OLESA C.Camp,2000,3,4
2019-12-17 20:00:00,CN ST. ANDREU,CTT SENTMENAT A,2507,2,4
2020-01-07 20:00:00,MOLLET,TT 2510 CN ST. ANDREU,2002,2,4
2020-01-07 20:30:00,CTT SENTMENAT A,CTT DELS HORTS 2000,2511,5,1
2020-01-07 20:30:00,BLANXART XALOC OLESA,TITUS BADALONA,2512,4,3
2020-01-16 21:00:00,TITUS BADALONA,CTT SENTMENAT A,2514,1,5
2020-01-14 20:30:00,CTT DELS HORTS,2515 MOLLET 2002 TT,2000,2,4
2020-01-21 20:00:00,MOLLET,TT 2519 TITUS BADALONA,2002,3,4
2020-01-21 20:30:00,CTT SENTMENAT A,BLANXART XALOC OLESA,2520,4,2
