date,home,away,match_id,home_score,away_score
2024-09-28 18:30:00,CTT SENTMENAT,MOLLET 2002 TT,133,4,3
2024-09-28 17:00:00,CTT ATC MOLINS DE REI,CC SANTS,134,4,2
2024-09-29 11:00:00,UE SANT CUGAT,MASQUEFA TTC,135,3,4
2024-09-28 17:00:00,TT L'HOSPITALET A,AGRUPACIÓ CONGRÉS,136,6,0
2024-09-29 11:00:00,GIRBAU VIC TT,CTT RIPOLLET,137,6,0
2024-09-29 11:00:00,FOMENT MARTINENC-BARNY,CTT VILANOVA DEL CAMI,138,5,1
2024-10-05 17:00:00,MOLLET,TT 139 CTT VILANOVA DEL CAMI,2002,4,3
2024-10-06 10:00:00,CTT RIPOLLET,FOMENT MARTINENC-BARNY,140,2,4
2024-10-06 11:00:00,AGRUPACIÓ CONGRÉS,GIRBAU VIC TT,141,0,6
2024-10-06 11:00:00,MASQUEFA TTC,TT L'HOSPITALET A,142,5,1
2024-10-06 11:00:00,CC SANTS,UE SANT CUGAT,143,3,4
2024-10-05 18:30:00,CTT SENTMENAT,CTT ATC MOLINS DE REI,144,1,5
2024-10-12 17:00:00,CTT ATC MOLINS DE REI,MOLLET 2002 TT,145,3,4
2024-10-13 11:00:00,UE SANT CUGAT,CTT SENTMENAT,146,1,5
2024-10-12 17:00:00,TT L'HOSPITALET A,CC SANTS,147,4,2
2024-10-13 11:00:00,GIRBAU VIC TT,MASQUEFA TTC,148,4,2
2024-10-13 11:00:00,FOMENT MARTINENC-BARNY,AGRUPACIÓ CONGRÉS,149,6,0
2024-10-13 11:00:00,CTT VILANOVA DEL CAMI,CTT RIPOLLET,150,4,3
2024-10-19 17:00:00,MOLLET,TT 151 CTT RIPOLLET,2002,5,1
2024-10-20 11:00:00,AGRUPACIÓ CONGRÉS,CTT VILANOVA DEL CAMI,152,4,2
2024-10-20 11:00:00,MASQUEFA TTC,FOMENT MARTINENC-BARNY,153,6,0
2024-10-20 11:00:00,CC SANTS,GIRBAU VIC TT,154,1,5
2024-10-19 18:30:00,CTT SENTMENAT,TT L'HOSPITALET A,155,1,5
2024-10-19 17:00:00,CTT ATC MOLINS DE REI,UE SANT CUGAT,156,4,2
2024-10-25 18:00:00,UE SANT CUGAT,MOLLET 2002 TT,157,5,1
2024-10-26 17:00:00,TT L'HOSPITALET A,CTT ATC MOLINS DE REI,158,5,1
2024-10-27 11:00:00,GIRBAU VIC TT,CTT SENTMENAT,159,2,4
2024-10-27 11:00:00,FOMENT MARTINENC-BARNY,CC SANTS,160,2,4
2024-10-27 11:00:00,CTT VILANOVA DEL CAMI,MASQUEFA TTC,161,2,4
2024-10-27 10:00:00,CTT RIPOLLET,AGRUPACIÓ CONGRÉS,162,1,5
2024-11-09 17:00:00,MOLLET,TT 163 AGRUPACIÓ CONGRÉS,2002,4,2
2024-11-10 11:00:00,MASQUEFA TTC,CTT RIPOLLET,164,6,0
2024-11-10 11:00:00,CC SANTS,CTT VILANOVA DEL CAMI,165,5,1
2024-11-09 18:30:00,CTT SENTMENAT,FOMENT MARTINENC-BARNY,166,4,3
2024-11-09 17:00:00,CTT ATC MOLINS DE REI,GIRBAU VIC TT,167,1,5
2024-11-10 11:00:00,UE SANT CUGAT,TT L'HOSPITALET A,168,2,4
2024-11-16 17:00:00,TT L'HOSPITALET A,MOLLET 2002 TT,169,5,1
2024-11-17 11:00:00,GIRBAU VIC TT,UE SANT CUGAT,170,5,1
2024-11-17 11:00:00,FOMENT MARTINENC-BARNY,CTT ATC MOLINS DE REI,171,5,1
2024-11-17 11:00:00,CTT VILANOVA DEL CAMI,CTT SENTMENAT,172,2,4
2024-11-17 10:00:00,CTT RIPOLLET,CC SANTS,173,1,5
2024-11-17 11:00:00,AGRUPACIÓ CONGRÉS,MASQUEFA TTC,174,2,4
2024-11-23 17:00:00,MOLLET,TT 175 MASQUEFA TTC,2002,2,4
2024-11-24 11:00:00,CC SANTS,AGRUPACIÓ CONGRÉS,176,4,2
2024-11-23 18:30:00,CTT SENTMENAT,CTT RIPOLLET,177,4,2
2024-11-23 17:00:00,CTT ATC MOLINS DE REI,CTT VILANOVA DEL CAMI,178,2,4
2024-11-24 11:00:00,UE SANT CUGAT,FOMENT MARTINENC-BARNY,179,4,2
2024-11-23 17:00:00,TT L'HOSPITALET A,GIRBAU VIC TT,180,4,2
2024-12-01 11:00:00,GIRBAU VIC TT,MOLLET 2002 TT,181,6,0
2024-12-01 11:00:00,FOMENT MARTINENC-BARNY,TT L'HOSPITALET A,182,4,2
2024-12-01 11:00:00,CTT VILANOVA DEL CAMI,UE SANT CUGAT,183,1,5
2024-12-01 10:00:00,CTT RIPOLLET,CTT ATC MOLINS DE REI,184,5,1
2024-12-01 11:00:00,AGRUPACIÓ CONGRÉS,CTT SENTMENAT,185,4,2
2024-12-01 11:00:00,MASQUEFA TTC,CC SANTS,186,6,0
2024-12-14 17:00:00,MOLLET,TT 187 CC SANTS,2002,1,5
2024-12-14 17:00:00,CTT SENTMENAT,MASQUEFA TTC C.Camp,188,2,4
2024-12-14 17:00:00,CTT ATC MOLINS DE REI,AGRUPACIÓ CONGRÉS,189,1,5
2024-12-15 11:00:00,UE SANT CUGAT,CTT RIPOLLET,190,6,0
2024-12-14 17:00:00,TT L'HOSPITALET A,CTT VILANOVA DEL CAMI,191,6,0
2024-12-15 11:00:00,GIRBAU VIC TT,FOMENT MARTINENC-BARNY,192,5,1
2025-01-12 11:00:00,FOMENT MARTINENC-BARNY,MOLLET 2002 TT,193,4,2
2025-01-12 11:00:00,CTT VILANOVA DEL CAMI,GIRBAU VIC TT,194,2,4
2025-01-12 10:00:00,CTT RIPOLLET,TT L'HOSPITALET A,195,1,5
2025-01-12 11:00:00,AGRUPACIÓ CONGRÉS,UE SANT CUGAT,196,4,2
2025-01-12 11:00:00,MASQUEFA TTC,CTT ATC MOLINS DE REI,197,5,1
2025-01-12 11:00:00,CC SANTS,CTT SENTMENAT,198,5,1
2025-01-18 17:00:00,MOLLET,TT 199 CTT SENTMENAT,2002,2,4
2025-01-19 11:00:00,CC SANTS,CTT ATC MOLINS DE REI,200,6,0
2025-01-19 11:00:00,MASQUEFA TTC,UE SANT CUGAT,201,6,0
2025-01-19 11:00:00,AGRUPACIÓ CONGRÉS,TT L'HOSPITALET A,202,0,6
2025-01-19 10:00:00,CTT RIPOLLET,GIRBAU VIC TT,203,1,5
2025-01-19 11:00:00,CTT VILANOVA DEL CAMI,FOMENT MARTINENC-BARNY,204,3,4
2025-02-02 11:00:00,CTT VILANOVA DEL CAMI,MOLLET 2002 TT,205,4,2
2025-02-02 11:00:00,FOMENT MARTINENC-BARNY,CTT RIPOLLET,206,1,5
2025-02-02 11:00:00,GIRBAU VIC TT,AGRUPACIÓ CONGRÉS,207,6,0
2025-02-01 17:00:00,TT L'HOSPITALET A,MASQUEFA TTC,208,4,2
2025-02-02 11:00:00,UE SANT CUGAT,CC SANTS,209,2,4
2025-02-01 17:00:00,CTT ATC MOLINS DE REI,CTT SENTMENAT,210,4,2
2025-02-08 17:00:00,MOLLET,TT 211 CTT ATC MOLINS DE REI,2002,4,3
2025-02-08 18:30:00,CTT SENTMENAT,UE SANT CUGAT,212,4,3
2025-02-09 11:00:00,CC SANTS,TT L'HOSPITALET A,213,2,4
2025-02-09 11:00:00,MASQUEFA TTC,GIRBAU VIC TT,214,4,3
