date,home,away,match_id,home_score,away_score
2024-10-01 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,TITUS BADALONA,2245,2,4
2024-10-01 20:30:00,CTT CARDEDEU EIG,CTT ELS AMICS DE TERRASSA,2246,0,6
2024-10-01 20:30:00,CTT OLESA,CTT CANET DE MAR,2247,4,2
2024-10-01 20:30:00,EL CENTRE,EL CIERVO A,2248,2,4
2024-10-08 20:00:00,TITUS BADALONA,EL CIERVO A,2249,4,2
2024-10-08 20:30:00,CTT CANET DE MAR,EL CENTRE,2250,4,2
2024-10-07 20:00:00,CTT ELS AMICS DE TERRASSA,CTT OLESA,2251,4,3
2024-10-08 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,2252,5,1
2024-10-15 20:30:00,CTT CARDEDEU EIG,TITUS BADALONA,2253,1,5
2024-10-15 20:30:00,CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,2254,6,0
2024-10-15 20:30:00,EL CENTRE,CTT ELS AMICS DE TERRASSA,2255,4,2
2024-10-15 20:00:00,EL CIERVO A,CTT CANET DE MAR,2256,6,0
2024-10-22 20:00:00,TITUS BADALONA,CTT CANET DE MAR,2257,5,1
2024-10-21 20:00:00,CTT ELS AMICS DE TERRASSA,EL CIERVO A,2258,2,4
2024-10-22 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,EL CENTRE,2259,4,3
2024-10-22 20:30:00,CTT CARDEDEU EIG,CTT OLESA,2260,1,5
2024-10-29 20:30:00,CTT OLESA,TITUS BADALONA,2261,3,4
2024-10-29 20:30:00,EL CENTRE,CTT CARDEDEU EIG,2262,5,1
2024-10-29 20:00:00,EL CIERVO A,CTT ST QUIRZE DEL VALLÈS - Vet A,2263,5,1
2024-10-29 20:30:00,CTT CANET DE MAR,CTT ELS AMICS DE TERRASSA,2264,1,5
2024-11-05 20:00:00,TITUS BADALONA,CTT ELS AMICS DE TERRASSA,2265,2,4
2024-11-05 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CANET DE MAR,2266,3,4
2024-11-05 20:30:00,CTT CARDEDEU EIG,EL CIERVO A,2267,0,6
2024-11-05 20:30:00,CTT OLESA,EL CENTRE,2268,4,2
2024-11-12 20:30:00,EL CENTRE,TITUS BADALONA,2269,2,4
2024-11-14 20:00:00,EL CIERVO A,CTT OLESA,2270,4,3
2024-11-12 20:30:00,CTT CANET DE MAR,CTT CARDEDEU EIG,2271,4,2
2024-11-11 20:00:00,CTT ELS AMICS DE TERRASSA,CTT ST QUIRZE DEL VALLÈS - Vet A,2272,6,0
2024-11-19 20:00:00,TITUS BADALONA,CTT ST QUIRZE DEL VALLÈS - Vet A,2273,5,1
2024-11-18 20:00:00,CTT ELS AMICS DE TERRASSA,CTT CARDEDEU EIG,2274,5,1
2024-11-19 20:30:00,CTT CANET DE MAR,CTT OLESA,2275,3,4
2024-11-19 20:00:00,EL CIERVO A,EL CENTRE,2276,4,2
2024-11-26 20:00:00,EL CIERVO A,TITUS BADALONA,2277,2,4
2024-11-26 20:30:00,EL CENTRE,CTT CANET DE MAR,2278,4,2
2024-11-26 20:30:00,CTT OLESA,CTT ELS AMICS DE TERRASSA,2279,4,2
2024-11-26 20:30:00,CTT CARDEDEU EIG,CTT ST QUIRZE DEL VALLÈS - Vet A,2280,4,3
2024-12-03 20:00:00,TITUS BADALONA,CTT CARDEDEU EIG,2281,5,1
2024-12-03 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,CTT OLESA,2282,2,4
2024-12-02 20:00:00,CTT ELS AMICS DE TERRASSA,EL CENTRE,2283,6,0
2024-12-03 20:30:00,CTT CANET DE MAR,EL CIERVO A,2284,3,4
2024-12-10 20:30:00,CTT CANET DE MAR,TITUS BADALONA,2285,1,5
2024-12-10 20:00:00,EL CIERVO A,CTT ELS AMICS DE TERRASSA,2286,2,4
2024-12-10 20:30:00,EL CENTRE,CTT ST QUIRZE DEL VALLÈS - Vet A,2287,2,4
2024-12-10 20:30:00,CTT OLESA,CTT CARDEDEU EIG,2288,6,0
2024-12-17 20:00:00,TITUS BADALONA,CTT OLESA,2289,4,3
2024-12-17 20:30:00,CTT CARDEDEU EIG,EL CENTRE,2290,4,3
2024-12-17 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,EL CIERVO A,2291,2,4
2024-12-16 20:00:00,CTT ELS AMICS DE TERRASSA,CTT CANET DE MAR,2292,6,0
2025-01-13 20:00:00,CTT ELS AMICS DE TERRASSA,TITUS BADALONA,2293,6,0
2025-01-14 20:30:00,CTT CANET DE MAR,CTT ST QUIRZE DEL VALLÈS - Vet A,2294,4,3
2025-01-14 20:00:00,EL CIERVO A,CTT CARDEDEU EIG,2295,5,1
2025-01-14 20:30:00,EL CENTRE,CTT OLESA,2296,4,3
2025-01-21 20:00:00,TITUS BADALONA,EL CENTRE,2297,4,2
2025-01-21 20:30:00,CTT OLESA,EL CIERVO A,2298,5,1
2025-01-21 20:30:00,CTT CARDEDEU EIG,CTT CANET DE MAR,2299,2,4
2025-01-21 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet A,CTT ELS AMICS DE TERRASSA,2300,2,4
