date,home,away,match_id,home_score,away_score
2019-09-30 20:00:00,SCR EL CIERVO,AP LA CAIXA,2129,2,4
2019-10-01 21:00:00,CTT L'AVENÇ,BLANXART XALOC OLESA,2130,4,3
2019-10-02 20:00:00,UE SANT CUGAT,EL CENTRE,2131,6,0
2019-10-01 20:00:00,EL CERCLE TT GRÀCIA,CTT DELS HORTS 2000,2132,6,0
2019-10-07 20:00:00,AP LA CAIXA,CTT DELS HORTS 2000,2133,2,4
2019-10-08 21:00:00,EL CENTRE,EL CERCLE TT GRÀCIA,2134,1,5
2019-10-08 20:30:00,BLANXART XALOC OLESA,UE SANT CUGAT,2135,0,6
2019-10-07 20:00:00,SCR EL CIERVO,CTT L'AVENÇ,2136,3,4
2019-10-15 21:00:00,CTT L'AVENÇ,AP LA CAIXA,2137,2,4
2019-10-16 20:00:00,UE SANT CUGAT,SCR EL CIERVO,2138,4,2
2019-10-15 20:00:00,EL CERCLE TT GRÀCIA,BLANXART XALOC OLESA,2139,6,0
2019-10-15 20:30:00,CTT DELS HORTS,2140 EL CENTRE,2000,4,3
2019-10-21 20:00:00,AP LA CAIXA,EL CENTRE,2141,6,0
2019-10-22 20:30:00,BLANXART XALOC OLESA,CTT DELS HORTS 2000,2142,2,4
2019-10-21 20:00:00,SCR EL CIERVO,EL CERCLE TT GRÀCIA,2143,3,4
2019-10-22 21:00:00,CTT L'AVENÇ,UE SANT CUGAT,2144,3,4
2019-11-04 20:00:00,AP LA CAIXA,UE SANT CUGAT,2145,1,5
2019-11-05 20:00:00,EL CERCLE TT GRÀCIA,CTT L'AVENÇ,2146,6,0
2019-11-05 20:30:00,CTT DELS HORTS,2147 SCR EL CIERVO,2000,4,2
2019-11-05 21:00:00,EL CENTRE,BLANXART XALOC OLESA,2148,2,4
2019-11-11 20:00:00,AP LA CAIXA,BLANXART XALOC OLESA,2149,4,2
2019-11-11 20:00:00,SCR EL CIERVO,EL CENTRE,2150,5,1
2019-11-12 21:00:00,CTT L'AVENÇ,CTT DELS HORTS 2000,2151,4,3
2019-11-13 20:00:00,UE SANT CUGAT,EL CERCLE TT GRÀCIA,2152,5,1
2019-11-19 20:00:00,EL CERCLE TT GRÀCIA,AP LA CAIXA,2153,6,0
2019-11-19 20:30:00,CTT DELS HORTS,2154 UE SANT CUGAT,2000,0,6
2019-11-19 21:00:00,EL CENTRE,CTT L'AVENÇ,2155,4,2
2019-11-19 20:30:00,BLANXART XALOC OLESA,SCR EL CIERVO,2156,4,2
2019-11-25 20:00:00,AP LA CAIXA,SCR EL CIERVO,2157,5,1
2019-11-26 20:30:00,BLANXART XALOC OLESA,CTT L'AVENÇ,2158,4,2
2019-11-26 21:00:00,EL CENTRE,UE SANT CUGAT,2159,1,5
2019-11-26 20:30:00,CTT DELS HORTS,2160 EL CERCLE TT GRÀCIA,2000,1,5
2019-12-03 20:30:00,CTT DELS HORTS,2161 AP LA CAIXA,2000,5,1
2019-12-03 20:00:00,EL CERCLE TT GRÀCIA,EL CENTRE,2162,6,0
2019-12-04 20:00:00,UE SANT CUGAT,BLANXART XALOC OLESA,2163,5,1
2019-12-03 21:00:00,CTT L'AVENÇ,SCR EL CIERVO,2164,0,6
2019-12-09 20:00:00,AP LA CAIXA,CTT L'AVENÇ,2165,6,0
2019-12-09 20:00:00,SCR EL CIERVO,UE SANT CUGAT,2166,2,4
2019-12-10 20:30:00,BLANXART XALOC OLESA,EL CERCLE TT GRÀCIA,2167,1,5
2019-12-10 21:00:00,EL CENTRE,CTT DELS HORTS 2000,2168,3,4
2019-12-17 21:00:00,EL CENTRE,AP LA CAIXA,2169,3,4
2019-12-17 20:30:00,CTT DELS HORTS,2170 BLANXART XALOC OLESA,2000,4,3
2019-12-17 20:00:00,EL CERCLE TT GRÀCIA,SCR EL CIERVO,2171,6,0
2019-12-18 20:00:00,UE SANT CUGAT,CTT L'AVENÇ,2172,4,2
2020-01-08 20:00:00,UE SANT CUGAT,AP LA CAIXA,2173,5,1
2020-01-07 21:00:00,CTT L'AVENÇ,EL CERCLE TT GRÀCIA,2174,2,4
2020-01-06 20:00:00,SCR EL CIERVO,CTT DELS HORTS 2000,2175,4,2
2020-01-07 20:30:00,BLANXART XALOC OLESA,EL CENTRE,2176,4,2
2020-01-14 20:30:00,BLANXART XALOC OLESA,AP LA CAIXA,2177,4,2
2020-01-14 21:00:00,EL CENTRE,SCR EL CIERVO,2178,4,2
2020-01-14 20:30:00,CTT DELS HORTS,2179 CTT L'AVENÇ,2000,4,3
2020-01-14 20:00:00,EL CERCLE TT GRÀCIA,UE SANT CUGAT,2180,1,5
2020-01-20 20:00:00,AP LA CAIXA,EL CERCLE TT GRÀCIA,2181,1,5
2020-01-22 20:00:00,UE SANT CUGAT,CTT DELS HORTS 2000,2182,6,0
2020-01-21 21:00:00,CTT L'AVENÇ,EL CENTRE,2183,2,4
2020-01-20 20:00:00,SCR EL CIERVO,BLANXART XALOC OLESA,2184,3,4
