date,home,away,match_id,home_score,away_score
2021-10-19 20:00:00,EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,1850,2,4
2021-10-19 20:30:00,CTT CANET DE MAR,EL CIERVO,1851,5,1
2021-10-20 20:30:00,EL CENTRE,CTT SANT FELIU DE CODINES,1852,2,4
2021-10-25 20:00:00,EL CIERVO,EL CENTRE,1854,0,6
2021-11-02 20:30:00,CTT VILASSAR DE MAR L'OBRERA,CTT CANET DE MAR,1855,1,5
2021-10-25 20:30:00,TURRIS BADALONA,EL CERCLE TT GRÀCIA,1856,5,1
2021-11-09 20:30:00,CTT CANET DE MAR,TURRIS BADALONA,1858,6,0
2021-11-10 20:30:00,EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,1859,5,1
2021-11-09 20:00:00,CTT SANT FELIU DE CODINES,EL CIERVO,1860,5,1
2021-11-16 20:30:00,CTT VILASSAR DE MAR L'OBRERA,CTT SANT FELIU DE CODINES,1862,4,3
2021-11-15 20:30:00,TURRIS BADALONA,EL CENTRE,1863,4,2
2021-11-16 20:00:00,EL CERCLE TT GRÀCIA,CTT CANET DE MAR,1864,0,6
2021-11-24 20:30:00,EL CENTRE,EL CERCLE TT GRÀCIA,1866,4,2
2021-11-23 20:00:00,CTT SANT FELIU DE CODINES,TURRIS BADALONA,1867,4,2
2021-11-22 20:00:00,EL CIERVO,CTT VILASSAR DE MAR L'OBRERA,1868,3,4
2021-11-29 20:30:00,TURRIS BADALONA,EL CIERVO,1870,2,4
2021-11-30 20:00:00,EL CERCLE TT GRÀCIA,CTT SANT FELIU DE CODINES,1871,0,6
2021-11-30 20:30:00,CTT CANET DE MAR,EL CENTRE,1872,5,1
2021-12-14 20:00:00,CTT SANT FELIU DE CODINES,CTT CANET DE MAR,1874,2,4
2021-12-13 20:00:00,EL CIERVO,EL CERCLE TT GRÀCIA,1875,6,0
2021-12-14 20:30:00,CTT VILASSAR DE MAR L'OBRERA,TURRIS BADALONA,1876,0,6
2022-01-11 20:30:00,CTT VILASSAR DE MAR L'OBRERA,EL CERCLE TT GRÀCIA,1878,4,3
2022-01-10 20:00:00,EL CIERVO,CTT CANET DE MAR,1879,0,6
2022-01-11 20:00:00,CTT SANT FELIU DE CODINES,EL CENTRE,1880,3,4
2022-01-19 20:30:00,EL CENTRE,EL CIERVO,1882,5,1
2022-01-18 20:30:00,CTT CANET DE MAR,CTT VILASSAR DE MAR L'OBRERA,1883,6,0
2022-01-18 20:00:00,EL CERCLE TT GRÀCIA,TURRIS BADALONA,1884,0,6
2022-01-24 20:30:00,TURRIS BADALONA,CTT CANET DE MAR,1886,0,6
2022-01-25 20:30:00,CTT VILASSAR DE MAR L'OBRERA,EL CENTRE,1887,5,1
2022-01-24 20:00:00,EL CIERVO,CTT SANT FELIU DE CODINES,1888,1,5
2022-02-01 20:00:00,CTT SANT FELIU DE CODINES,CTT VILASSAR DE MAR L'OBRERA,1890,5,1
2022-02-02 20:30:00,EL CENTRE,TURRIS BADALONA,1891,2,4
2022-02-01 20:30:00,CTT CANET DE MAR,EL CERCLE TT GRÀCIA,1892,6,0
2022-02-08 20:00:00,EL CERCLE TT GRÀCIA,EL CENTRE,1894,1,5
2022-02-07 20:30:00,TURRIS BADALONA,CTT SANT FELIU DE CODINES,1895,2,4
2022-02-08 20:30:00,CTT VILASSAR DE MAR L'OBRERA,EL CIERVO,1896,4,2
2022-02-21 20:00:00,EL CIERVO,TURRIS BADALONA,1898,4,3
2022-02-22 20:00:00,CTT SANT FELIU DE CODINES,EL CERCLE TT GRÀCIA,1899,2,4
2022-02-23 20:30:00,EL CENTRE,CTT CANET DE MAR,1900,0,6
2022-03-01 20:30:00,CTT CANET DE MAR,CTT SANT FELIU DE CODINES,1902,4,2
2022-03-01 20:00:00,EL CERCLE TT GRÀCIA,EL CIERVO,1903,4,3
2022-02-28 20:30:00,TURRIS BADALONA,CTT VILASSAR DE MAR L'OBRERA,1904,4,2
