date,home,away,match_id,home_score,away_score
2023-10-04 20:30:00,TT L'HOSPITALET A,CTT VILASSAR DE MAR L'OBRERA A,2653,4,2
2023-10-03 20:30:00,CTT DELS HORTS,2654 CTT COLLBATO A,2000,4,2
2023-10-02 20:00:00,TITUS BADALONA A,CTT CARDEDEU EIG A,2655,6,0
2023-10-10 20:30:00,CTT CARDEDEU EIG A,CTT POBLENOU,2658,2,4
2023-10-11 20:00:00,CTT COLLBATO A,TITUS BADALONA A,2659,0,6
2023-10-11 20:30:00,TT L'HOSPITALET A,CTT DELS HORTS 2000,2660,4,2
2023-10-17 20:30:00,CTT DELS HORTS,2661 CTT VILASSAR DE MAR L'OBRERA A,2000,0,6
2023-10-16 20:00:00,TITUS BADALONA A,TT L'HOSPITALET A,2662,4,3
2023-10-17 20:00:00,CTT POBLENOU,CTT COLLBATO A,2663,1,5
2023-10-24 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,CTT CARDEDEU EIG A,2665,6,0
2023-10-25 20:30:00,TT L'HOSPITALET A,CTT POBLENOU,2667,6,0
2023-10-24 20:30:00,CTT DELS HORTS,2668 TITUS BADALONA A,2000,2,4
2023-11-06 20:00:00,TITUS BADALONA A,CTT VILASSAR DE MAR L'OBRERA A,2669,2,4
2023-11-07 20:00:00,CTT POBLENOU,CTT DELS HORTS 2000,2670,4,3
2023-11-07 20:30:00,CTT CARDEDEU EIG A,CTT COLLBATO A,2672,1,5
2023-11-14 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,CTT COLLBATO A,2673,5,1
2023-11-15 20:30:00,TT L'HOSPITALET A,CTT CARDEDEU EIG A,2674,6,0
2023-11-13 20:00:00,TITUS BADALONA A,CTT POBLENOU,2676,5,1
2023-11-21 20:00:00,CTT POBLENOU,CTT VILASSAR DE MAR L'OBRERA A,2677,2,4
2023-11-21 20:30:00,CTT CARDEDEU EIG A,CTT DELS HORTS 2000,2679,2,4
2023-11-22 20:00:00,CTT COLLBATO A,TT L'HOSPITALET A,2680,0,6
2023-11-28 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,TT L'HOSPITALET A,2681,4,2
2023-11-29 20:00:00,CTT COLLBATO A,CTT DELS HORTS 2000,2682,1,5
2023-11-28 20:30:00,CTT CARDEDEU EIG A,TITUS BADALONA A,2683,0,6
2023-12-12 20:00:00,CTT POBLENOU,CTT CARDEDEU EIG A,2686,4,2
2023-12-11 20:00:00,TITUS BADALONA A,CTT COLLBATO A,2687,5,1
2023-12-12 20:30:00,CTT DELS HORTS,2688 TT L'HOSPITALET A,2000,2,4
2023-12-19 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,CTT DELS HORTS 2000,2689,6,0
2023-12-20 20:30:00,TT L'HOSPITALET A,TITUS BADALONA A,2690,5,1
2023-12-20 20:00:00,CTT COLLBATO A,CTT POBLENOU,2691,0,6
2024-01-09 20:30:00,CTT CARDEDEU EIG A,CTT VILASSAR DE MAR L'OBRERA A,2693,0,6
2024-01-09 20:00:00,CTT POBLENOU,TT L'HOSPITALET A,2695,0,6
2024-01-08 20:00:00,TITUS BADALONA A,CTT DELS HORTS 2000,2696,6,0
2024-01-16 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,TITUS BADALONA A,2697,4,2
2024-01-16 20:30:00,CTT DELS HORTS,2698 CTT POBLENOU,2000,4,2
2024-01-17 20:00:00,CTT COLLBATO A,CTT CARDEDEU EIG A,2700,5,1
2024-01-24 20:00:00,CTT COLLBATO A,CTT VILASSAR DE MAR L'OBRERA A,2701,3,4
2024-01-23 20:30:00,CTT CARDEDEU EIG A,TT L'HOSPITALET A,2702,0,6
2024-01-23 20:00:00,CTT POBLENOU,TITUS BADALONA A,2704,0,6
2024-01-30 20:00:00,CTT VILASSAR DE MAR L'OBRERA A,CTT POBLENOU,2705,5,1
2024-01-30 20:30:00,CTT DELS HORTS,2707 CTT CARDEDEU EIG A,2000,4,3
2024-01-31 20:30:00,TT L'HOSPITALET A,CTT COLLBATO A,2708,6,0
