date,home,away,match_id,home_score,away_score
2023-10-04 20:30:00,TT L'HOSPITALET,CTT POBLENOU,2037,3,4
2023-10-03 20:30:00,CTT ATENEU,2038 EL CENTRE,1882,4,3
2023-10-03 20:00:00,TT PARETS,GIRBAU VIC TT,2039,5,1
2023-10-03 20:00:00,EL CIERVO B,CN SABADELL B,2040,4,2
2023-10-10 20:00:00,CTT POBLENOU,CN SABADELL B,2041,4,2
2023-10-10 20:00:00,GIRBAU VIC TT,EL CIERVO B,2042,4,3
2023-10-10 20:00:00,EL CENTRE,TT PARETS,2043,2,4
2023-10-11 20:30:00,TT L'HOSPITALET,CTT ATENEU 1882,2044,5,1
2023-10-17 20:30:00,CTT ATENEU,2045 CTT POBLENOU,1882,4,2
2023-10-17 20:00:00,TT PARETS,TT L'HOSPITALET,2046,2,4
2023-10-17 20:00:00,EL CIERVO B,EL CENTRE,2047,4,3
2023-10-17 20:00:00,CN SABADELL B,GIRBAU VIC TT,2048,2,4
2023-10-24 20:00:00,CTT POBLENOU,GIRBAU VIC TT,2049,4,2
2023-10-24 20:00:00,EL CENTRE,CN SABADELL B,2050,5,1
2023-10-25 20:30:00,TT L'HOSPITALET,EL CIERVO B,2051,2,4
2023-10-24 20:30:00,CTT ATENEU,2052 TT PARETS,1882,4,3
2023-11-07 20:00:00,TT PARETS,CTT POBLENOU,2053,4,2
2023-11-07 20:00:00,EL CIERVO B,CTT ATENEU 1882,2054,6,0
2023-11-07 20:00:00,CN SABADELL B,TT L'HOSPITALET,2055,4,3
2023-11-07 20:00:00,GIRBAU VIC TT,EL CENTRE,2056,4,2
2023-11-14 20:30:00,CTT POBLENOU,EL CENTRE,2057,4,2
2023-11-15 20:30:00,TT L'HOSPITALET,GIRBAU VIC TT,2058,5,1
2023-11-14 20:30:00,CTT ATENEU,2059 CN SABADELL B,1882,4,2
2023-11-14 20:00:00,TT PARETS,EL CIERVO B,2060,5,1
2023-11-21 20:00:00,EL CIERVO B,CTT POBLENOU,2061,2,4
2023-11-21 20:00:00,CN SABADELL B,TT PARETS,2062,1,5
2023-11-21 20:00:00,GIRBAU VIC TT,CTT ATENEU 1882,2063,6,0
2023-11-21 20:00:00,EL CENTRE,TT L'HOSPITALET,2064,3,4
2023-11-28 20:00:00,CTT POBLENOU,TT L'HOSPITALET,2065,4,3
2023-11-28 20:00:00,EL CENTRE,CTT ATENEU 1882,2066,2,4
2023-11-28 20:00:00,GIRBAU VIC TT,TT PARETS,2067,0,6
2023-11-28 20:00:00,CN SABADELL B,EL CIERVO B,2068,1,5
2023-12-12 20:00:00,CN SABADELL B,CTT POBLENOU,2069,2,4
2023-12-12 20:00:00,EL CIERVO B,GIRBAU VIC TT,2070,2,4
2023-12-12 20:00:00,TT PARETS,EL CENTRE,2071,5,1
2023-12-12 20:30:00,CTT ATENEU,2072 TT L'HOSPITALET,1882,4,2
2023-12-19 20:00:00,CTT POBLENOU,CTT ATENEU 1882,2073,4,2
2023-12-20 20:30:00,TT L'HOSPITALET,TT PARETS,2074,4,2
2023-12-19 20:00:00,EL CENTRE,EL CIERVO B,2075,2,4
2023-12-19 20:00:00,GIRBAU VIC TT,CN SABADELL B,2076,3,4
2024-01-09 20:00:00,GIRBAU VIC TT,CTT POBLENOU,2077,2,4
2024-01-09 20:00:00,CN SABADELL B,EL CENTRE,2078,2,4
2024-01-09 20:00:00,EL CIERVO B,TT L'HOSPITALET,2079,1,5
2024-01-09 20:00:00,TT PARETS,CTT ATENEU 1882,2080,5,1
2024-01-16 20:00:00,CTT POBLENOU,TT PARETS,2081,6,0
2024-01-16 20:30:00,CTT ATENEU,2082 EL CIERVO B,1882,4,2
2024-01-17 20:30:00,TT L'HOSPITALET,CN SABADELL B,2083,4,2
2024-01-16 20:00:00,EL CENTRE,GIRBAU VIC TT,2084,4,2
2024-01-23 20:00:00,EL CENTRE,CTT POBLENOU,2085,4,2
2024-01-23 20:00:00,GIRBAU VIC TT,TT L'HOSPITALET,2086,1,5
2024-01-23 20:00:00,CN SABADELL B,CTT ATENEU 1882,2087,5,1
2024-01-23 20:00:00,EL CIERVO B,TT PARETS,2088,2,4
2024-01-30 20:00:00,CTT POBLENOU,EL CIERVO B,2089,4,2
2024-01-30 20:00:00,TT PARETS,CN SABADELL B,2090,5,1
2024-01-30 20:30:00,CTT ATENEU,2091 GIRBAU VIC TT,1882,5,1
2024-01-31 20:30:00,TT L'HOSPITALET,EL CENTRE,2092,4,3
