date,home,away,match_id,home_score,away_score
2019-09-29 11:00:00,ATT PREMIÀ DE MAR,LLUÏSOS DE GRÀCIA,133,5,1
2019-09-29 11:00:00,CTT CARDEDEU EIG,DECATHLON BADALONA,134,0,6
2019-09-29 10:00:00,CTT ELS AMICS DE TERRASSA,CTT SANT QUINTÍ DE MEDIONA,135,4,2
2019-09-29 11:00:00,SANT QUIRZE BESORA TT,EL CERCLE TT GRÀCIA,136,1,5
2019-09-29 11:00:00,CN SABADELL A,CTT POBLENOU,137,4,2
2019-09-29 11:00:00,CTT L'HOSPITALET GRUPO PREVING,TT PARETS,138,2,4
2019-10-06 11:00:00,LLUÏSOS DE GRÀCIA,TT PARETS,139,4,3
2019-10-06 11:00:00,CTT POBLENOU,CTT L'HOSPITALET GRUPO PREVING,140,4,3
2019-10-05 18:00:00,EL CERCLE TT GRÀCIA,CN SABADELL A,141,3,4
2019-10-06 11:00:00,CTT SANT QUINTÍ DE MEDIONA,SANT QUIRZE BESORA TT,142,6,0
2019-10-06 10:00:00,DECATHLON BADALONA,CTT ELS AMICS DE TERRASSA C.Camp,143,5,1
2019-10-06 11:00:00,ATT PREMIÀ DE MAR,CTT CARDEDEU EIG,144,6,0
2019-10-13 11:00:00,CTT CARDEDEU EIG,LLUÏSOS DE GRÀCIA,145,2,4
2019-10-13 10:00:00,CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,146,1,5
2019-10-13 11:00:00,DECATHLON BADALONA,SANT QUIRZE BESORA TT,147,4,2
2019-10-13 11:00:00,CN SABADELL A,CTT SANT QUINTÍ DE MEDIONA,148,6,0
2019-10-13 11:00:00,CTT L'HOSPITALET GRUPO PREVING,EL CERCLE TT GRÀCIA,149,4,2
2019-10-13 11:00:00,TT PARETS,CTT POBLENOU,150,1,5
2019-10-20 11:00:00,LLUÏSOS DE GRÀCIA,CTT POBLENOU,151,2,4
2019-10-19 18:00:00,EL CERCLE TT GRÀCIA,TT PARETS,152,5,1
2019-10-20 11:00:00,CTT SANT QUINTÍ DE MEDIONA,CTT L'HOSPITALET GRUPO PREVING,153,4,2
2019-10-20 11:00:00,DECATHLON BADALONA,CN SABADELL A,154,4,2
2019-10-20 11:00:00,ATT PREMIÀ DE MAR,SANT QUIRZE BESORA TT,155,5,1
2019-10-20 11:00:00,CTT CARDEDEU EIG,CTT ELS AMICS DE TERRASSA,156,2,4
2019-10-27 10:00:00,CTT ELS AMICS DE TERRASSA,LLUÏSOS DE GRÀCIA,157,4,2
2019-10-27 11:00:00,SANT QUIRZE BESORA TT,CTT CARDEDEU EIG,158,5,1
2019-10-27 11:00:00,CN SABADELL A,ATT PREMIÀ DE MAR,159,2,4
2019-10-27 11:00:00,CTT L'HOSPITALET GRUPO PREVING,DECATHLON BADALONA C.Camp,160,3,4
2019-10-27 11:00:00,TT PARETS,CTT SANT QUINTÍ DE MEDIONA,161,4,3
2019-10-27 11:00:00,CTT POBLENOU,EL CERCLE TT GRÀCIA,162,4,2
2019-11-10 11:00:00,LLUÏSOS DE GRÀCIA,EL CERCLE TT GRÀCIA,163,5,1
2019-11-10 11:00:00,CTT SANT QUINTÍ DE MEDIONA,CTT POBLENOU,164,4,3
2019-11-10 11:00:00,DECATHLON BADALONA,TT PARETS,165,6,0
