date,home,away,match_id,home_score,away_score
2024-09-30 20:00:00,TITUS BADALONA,CTT VILASSAR C,3029,0,6
2024-10-03 20:00:00,AP LA CAIXA,CTT OLESA,3030,1,5
2024-10-01 20:00:00,EL CERCLE TT GRÀCIA A,CTT DELS HORTS 2000,3031,4,2
2024-10-02 20:00:00,CTT COLLBATO,CTT ST QUIRZE DEL VALLÈS - Vet E B,3032,4,2
2024-10-09 20:30:00,CTT VILASSAR C,CTT ST QUIRZE DEL VALLÈS - Vet E B,3033,6,0
2024-10-08 20:30:00,CTT DELS HORTS,3034 CTT COLLBATO,2000,4,2
2024-10-08 20:00:00,CTT OLESA,EL CERCLE TT GRÀCIA A,3035,6,0
2024-10-07 20:00:00,TITUS BADALONA,AP LA CAIXA,3036,6,0
2024-10-17 20:00:00,AP LA CAIXA,CTT VILASSAR C,3037,0,6
2024-10-15 20:00:00,EL CERCLE TT GRÀCIA A,TITUS BADALONA,3038,1,5
2024-10-16 20:00:00,CTT COLLBATO,CTT OLESA,3039,3,4
2024-10-15 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,CTT DELS HORTS 2000,3040,2,4
2024-10-22 20:00:00,CTT VILASSAR C,CTT DELS HORTS 2000,3041,5,1
2024-10-22 20:00:00,CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet E B,3042,4,2
2024-10-21 20:00:00,TITUS BADALONA,CTT COLLBATO,3043,5,1
2024-10-24 20:00:00,AP LA CAIXA,EL CERCLE TT GRÀCIA A,3044,0,6
2024-10-29 20:00:00,EL CERCLE TT GRÀCIA A,CTT VILASSAR C,3045,0,6
2024-10-30 20:00:00,CTT COLLBATO,AP LA CAIXA,3046,6,0
2024-10-29 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,TITUS BADALONA,3047,3,4
2024-10-29 20:30:00,CTT DELS HORTS,3048 CTT OLESA,2000,2,4
2024-11-05 20:00:00,CTT VILASSAR C,CTT OLESA,3049,6,0
2024-11-07 20:00:00,TITUS BADALONA,CTT DELS HORTS 2000,3050,5,1
2024-11-07 20:00:00,AP LA CAIXA,CTT ST QUIRZE DEL VALLÈS - Vet E B,3051,2,4
2024-11-05 20:00:00,EL CERCLE TT GRÀCIA A,CTT COLLBATO,3052,0,6
2024-11-13 20:00:00,CTT COLLBATO,CTT VILASSAR C,3053,0,6
2024-11-12 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,EL CERCLE TT GRÀCIA A,3054,4,3
2024-11-12 20:30:00,CTT DELS HORTS,3055 AP LA CAIXA,2000,4,2
2024-11-12 20:00:00,CTT OLESA,TITUS BADALONA,3056,5,1
2024-11-19 20:00:00,CTT VILASSAR C,TITUS BADALONA,3057,6,0
2024-11-19 20:00:00,CTT OLESA,AP LA CAIXA,3058,6,0
2024-11-19 20:30:00,CTT DELS HORTS,3059 EL CERCLE TT GRÀCIA A,2000,5,1
2024-11-19 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,CTT COLLBATO,3060,4,2
2024-11-26 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,CTT VILASSAR C,3061,1,5
2024-11-27 20:00:00,CTT COLLBATO,CTT DELS HORTS 2000,3062,4,2
2024-11-26 20:00:00,EL CERCLE TT GRÀCIA A,CTT OLESA,3063,0,6
2024-11-28 20:00:00,AP LA CAIXA,TITUS BADALONA,3064,1,5
2024-12-03 20:00:00,CTT VILASSAR C,AP LA CAIXA,3065,6,0
2024-12-02 20:00:00,TITUS BADALONA,EL CERCLE TT GRÀCIA A,3066,3,4
2024-12-03 20:00:00,CTT OLESA,CTT COLLBATO,3067,4,2
2024-12-03 20:30:00,CTT DELS HORTS,3068 CTT ST QUIRZE DEL VALLÈS - Vet E B,2000,4,2
2024-12-10 20:30:00,CTT DELS HORTS,3069 CTT VILASSAR C,2000,1,5
2024-12-10 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,CTT OLESA,3070,2,4
2024-12-11 20:00:00,CTT COLLBATO,TITUS BADALONA,3071,1,5
2024-12-10 20:00:00,EL CERCLE TT GRÀCIA A,AP LA CAIXA,3072,5,1
2024-12-17 20:00:00,CTT VILASSAR C,EL CERCLE TT GRÀCIA A,3073,6,0
2024-12-19 20:00:00,AP LA CAIXA,CTT COLLBATO,3074,0,6
2025-01-09 20:00:00,TITUS BADALONA,CTT ST QUIRZE DEL VALLÈS - Vet E B,3075,4,2
2024-12-17 20:00:00,CTT OLESA,CTT DELS HORTS 2000,3076,4,3
2025-01-14 20:00:00,CTT OLESA,CTT VILASSAR C,3077,0,6
2025-01-14 20:30:00,CTT DELS HORTS,3078 TITUS BADALONA,2000,6,0
2025-01-14 20:00:00,CTT ST QUIRZE DEL VALLÈS - Vet E B,AP LA CAIXA,3079,6,0
2025-01-15 20:00:00,CTT COLLBATO,EL CERCLE TT GRÀCIA A,3080,5,1
2025-01-21 20:00:00,CTT VILASSAR C,CTT COLLBATO,3081,6,0
2025-01-21 20:00:00,EL CERCLE TT GRÀCIA A,CTT ST QUIRZE DEL VALLÈS - Vet E B,3082,4,3
2025-01-23 20:00:00,AP LA CAIXA,CTT DELS HORTS 2000,3083,0,6
2025-01-20 20:00:00,TITUS BADALONA,CTT OLESA,3084,3,4
